id,sitzung,wahlperiode,in_writing,speaker,speaker_cleaned,speaker_fp,sequence,text,filename,type,speaker_party
2637886,183,17,0,Vizepräsidentin Petra Pau,Petra Pau,petra-pau,0,"Guten Tag, liebe Kolleginnen und Kollegen! Die Sitzung ist eröffnet. Nehmen Sie bitte Platz.

Ich rufe den Tagesordnungspunkt 1 auf:

Befragung der Bundesregierung

Die Bundesregierung hat als Thema der heutigen Kabinettssitzung mitgeteilt: Vereinbarung über die Errichtung, Finanzierung und Verwaltung des Fonds ""Heimerziehung in der DDR in den Jahren 1949 bis 1990""

Das Wort für den einleitenden fünfminütigen Bericht hat der Parlamentarische Staatssekretär bei der Bundesministerin für Familie, Senioren, Frauen und Jugend, Herr Dr. Hermann Kues. - Bitte.",data/txt/17183.txt,chair,
2637887,183,17,0,"Dr. Hermann Kues, Parl. Staatssekretär bei der Bundesministerin für Familie, Senioren, Frauen und Jugend",Dr. Hermann Kues,hermann-kues,1,"Herzlichen Dank. - Frau Präsidentin! Liebe Kolleginnen und Kollegen! Das Kabinett hat heute die Einrichtung des Fonds ""Heimerziehung in der DDR in den Jahren 1949 bis 1990"" beschlossen. Damit soll Menschen geholfen werden, die in Einrichtungen der Jugendhilfe und in Dauerheimen für Säuglinge und Kleinkinder in der DDR schweres Leid und Unrecht erleiden mussten. Wir kennen die vielen erschütternden Schicksale. Die Einrichtung des Fonds ist darauf eine Antwort.

Der Bund, die Länder Berlin, Brandenburg, Mecklenburg-Vorpommern, Sachsen-Anhalt sowie die Freistaaten Sachsen und Thüringen werden diesen Fonds gemeinsam errichten und mit 40 Millionen Euro finanzieren. Die Kosten teilen sich der Bund und die ostdeutschen Länder jeweils zur Hälfte. Mit dem Start des Fonds steht auch den Heimkindern in der DDR ein zusätzliches Hilfsangebot zur Verfügung, das vergleichbar ist mit dem Hilfsangebot für die Heimkinder in der Bundesrepublik Deutschland. Basis für die Errichtung des Fonds ist der am 7. Juli 2011 angenommene fraktionsübergreifende Antrag mit dem Titel ""Opfern von Unrecht und Misshandlungen in der Heimerziehung wirksam helfen"".

Bei der Einrichtung des Fonds sind die Bundesregierung und die ostdeutschen Länder in zwei Schritten vorgegangen. In einem ersten Schritt wurde ein Bericht zur Aufarbeitung der Heimerziehung in der DDR erarbeitet. Dieser wurde am 26. März dieses Jahres vorgestellt. Ergebnis des Berichtes ist, dass nicht alles im Heimkindersystem der DDR Unrecht war, die Heimerziehung aber von Unrecht geprägt war. Zwang und Gewalt gehörten für viele Kinder und Jugendliche im Heim zum Alltag. Man hat ihnen Bildung verweigert. Man hat sie zur Arbeit gezwungen. Viele von ihnen haben dadurch dauerhafte Beeinträchtigungen und Schädigungen erlitten. Sie leiden auch heute noch an den Folgen. Darum spricht der Bericht auch Empfehlungen zur Wiedergutmachung aus.

An diese Empfehlungen knüpft der Fonds ""Heimerziehung in der DDR"" an, den wir in einem zweiten Schritt nun einrichten wollen. Grundlage für die Satzung des nicht rechtsfähigen, gemeinnützigen Fonds ist eine Verwaltungsvereinbarung über die Errichtung, Finanzierung und Verwaltung des Fonds zwischen der Bundesrepublik Deutschland und den ostdeutschen Ländern sowie Berlin. Leistungen aus diesem Fonds können bis zum 30. Juni 2016 beantragt werden. Sie werden bis Ende Juni 2017 ausgezahlt.

Wie der Fonds ""Heimerziehung West"" stellt dieser Fonds ein ergänzendes Hilfssystem dar, das die bestehenden sozialrechtlichen Versorgungssysteme nicht ersetzen, sondern erweitern soll. Es sollen zum Beispiel Rentenersatzzahlungen und andere materielle Leistungen möglich sein, beispielsweise einmalige Geldleistungen für erbrachte Arbeit zwischen dem 14. und 21. Lebensjahr, soweit dafür keine Beiträge in die Sozialversicherung der DDR gezahlt worden sind. Hierzu gehören aber auch Hilfen zur Überwindung von Traumata, zum Nachholen von Bildungsabschlüssen. Die Vereinbarung soll möglichst unbürokratisch erfolgen, wenn nötig auch durch Vorleistungen. Es gibt Anlauf- und Beratungsstellen, bei denen die Betroffenen Ansprechpartner finden, die sich ihrer Anliegen annehmen und ihnen Hilfestellungen geben. Zu den Leistungen aus dem Fonds ""Heimerziehung in der DDR"" gehören eben auch die Begleitung bei Ämtergängen sowie Hilfen bei der Akteneinsicht.

Wir freuen uns sehr, dass der Fonds, so wie er jetzt gestaltet ist, bei den Betroffenen viel Zustimmung gefunden hat. Die Betroffenen wollen aber auch eine Weiterentwicklung des SED-Unrechtsbereinigungsgesetzes, insbesondere des Strafrechtlichen Rehabilitierungsgesetzes. Ziel ist es, vor allem die Heimunterbringung in den Spezialheimen der DDR generell als politisch motiviert einstufen zu lassen. Dieser schon früher geäußerten Bitte ist der Bundestag im Dezember 2010 mit der Ergänzung des Strafrechtlichen Rehabilitierungsgesetzes zumindest weitgehend gefolgt. Die Ergänzung stellt klar, dass allen Betroffenen, die aufgrund politisch motivierter oder damit vergleichbarer Einweisungsgründe in ein Heim gekommen sind, individuelle Rehabilitierungsmöglichkeiten zustehen.

Der Fonds ""Heimerziehung in der DDR"" kann das unfassbare Leid - das sei noch einmal ausdrücklich gesagt -, das vielen Heimkindern in den Einrichtungen angetan wurde, nicht ungeschehen machen. Mit dem Fonds erkennen wir allerdings an, dass den Heimkindern in der DDR, auch außerhalb der vom Rehabilitierungsgesetz erfassten Entscheidungen, von DDR-Behörden Leid und Unrecht geschehen ist. Wir unterstützen sie bei der Bewältigung der Folgen dieses Unrechts. Wir bieten zusätzliche Unterstützung an, die helfen soll, die auch heute noch andauernden Folgeschäden aus der Zeit ihrer Heimunterbringung zu mildern.

Wir haben damit insgesamt ein umfassendes Hilfesystem geschaffen, und zwar sowohl für die ehemaligen Heimkinder im Westen als auch für diejenigen im Osten. Insgesamt werden dafür 160 Millionen Euro eingesetzt. Es handelt sich um eine gemeinsame Kraftanstrengung von Bund, Ländern und - das gilt für den Westen - auch den beiden Kirchen, die das Ganze möglich gemacht hat.

Herzlichen Dank.",data/txt/17183.txt,speech,
2637888,183,17,0,Vizepräsidentin Petra Pau,Petra Pau,petra-pau,2,"Herzlichen Dank, Herr Staatssekretär.

Ich bitte, zunächst Fragen zu dem Themenbereich zu stellen, über den soeben berichtet wurde. Das Wort zur ersten Frage hat die Kollegin Katharina Landgraf.",data/txt/17183.txt,chair,
2637889,183,17,0,Katharina Landgraf (CDU/CSU),Katharina Landgraf,katharina-landgraf,3,"Vielen Dank, Frau Präsidentin. - Herr Staatssekretär, zunächst möchte ich ausdrücklich feststellen: Wir sind froh, dass wir endlich so weit sind. Zwar können wir das Unrecht nicht völlig wiedergutmachen, aber mit diesem Schritt können wir doch zumindest etwas für die Betroffenen tun. In diese Richtung geht auch meine Frage: Wie finden die Betroffenen Zugang zu den schon erwähnten Anlauf- und Beratungsstellen? Wie erfahren sie überhaupt von diesem von uns verabschiedeten Paket? Gibt es eine Strategie, um die Betroffenen zu erreichen?",data/txt/17183.txt,speech,cducsu
2637890,183,17,0,"Dr. Hermann Kues, Parl. Staatssekretär bei der Bundesministerin für Familie, Senioren, Frauen und Jugend",Dr. Hermann Kues,hermann-kues,4,"Eine solche Strategie gibt es. Wir werden öffentlich über dieses Paket aufklären. Es gibt eine Telefonnummer, an die man sich wenden und unter der man Informationen erhalten kann. Es existieren Anlauf- und Beratungsstellen in allen ostdeutschen Ländern. Außerdem haben wir zusammen mit Betroffenen und auch Beratern einen Leitfaden erarbeitet. In diesem Leitfaden wird erläutert, wie in einem Beratungsgespräch der individuelle Hilfebedarf ermittelt werden kann. Die Anlauf- und Beratungsstellen sollen auf Augenhöhe agieren. Es wird einen Lenkungsausschuss geben, der diese Vorgaben mit den jeweiligen Vertretern der Länder in diesem Ausschuss regelmäßig abstimmt und überprüft.

Voraussetzung für die Inanspruchnahme von Leistungen ist der Nachweis eines Heimaufenthalts in der Zeit von 1949 bis 1990. Soweit ein solcher Nachweis nicht erfolgen kann, wird die Anlauf- und Beratungsstelle auch bei Recherchearbeiten helfen, indem Unterlagen überprüft werden, um so Nachweise in Bezug auf Heim-erfahrung, Folgeschäden usw. erbringen zu können. Im Mittelpunkt der Beratung dort steht das Gespräch. In diesem wird man individuell den konkreten Hilfebedarf benennen können, so ähnlich wie es auch beim Fonds ""Heimerziehung West"" erfolgt.

Möglich sind Gelder für Folgeschäden aus der Heimerziehung, Sachleistungen, aber auch Rentenersatzleistungen, soweit keine oder zu geringe Sozialversicherungsbeiträge eingezahlt worden sind. Das wird in Form von Einmalzahlungen erfolgen. Damit wird nicht alles ausgeglichen, aber es ist immerhin eine Anerkennung des begangenen Unrechts.

Die Rentenersatzleistung erfolgt direkt durch Auszahlung von Geldern an die Betroffenen, bei den Hilfeleistungen teilweise. Dabei wird es bei Sachleistungen unter 1 000 Euro eine vereinfachte Nachweispflicht geben. Wir versuchen, das Ganze möglichst unbürokratisch hinzubekommen. Bei einer Summe über 1 000 Euro wird es ein wenig komplizierter werden. Ausschließlich bei Leistungen, die durch Dritte erbracht werden, zum Beispiel bei Therapien, kann die Auszahlung auch direkt an die Leistungsbringer erfolgen.

Letztlich soll alles so entwickelt und konzipiert sein, dass die Betroffenen möglichst nicht belastet sind. Wer einmal mit Betroffenen gesprochen hat, der weiß, dass sie häufig gar nicht fähig sind, über ihre Erfahrungen zu sprechen. Da muss erst ein Zugang gefunden werden. Insofern brauchen wir sehr einfühlsame Berater, die das gewährleisten. Wir glauben aber, dass das zu bewältigen ist. Die Länder haben uns dort jegliche Unterstützung zugesagt.",data/txt/17183.txt,speech,
2637891,183,17,0,Vizepräsidentin Petra Pau,Petra Pau,petra-pau,5,"Bevor ich die nächste Frage aufrufe, sei mir der Hinweis gestattet, dass wir uns in den letzten Monaten darauf geeinigt haben, dass für Frage und Antwort je eine Minute vorgesehen ist. Es ist natürlich verständlich, dass Sie möglichst viele Informationen für potenziell Betroffene über die Fragestunde transportieren wollen; aber ich denke, das wird uns gelingen, indem wir die zahlreichen Fragestellerinnen und Fragesteller hier zu Wort kommen lassen.

Die nächste Frage stellt die Kollegin Heidrun Dittrich.",data/txt/17183.txt,chair,
2637892,183,17,0,Heidrun Dittrich (DIE LINKE),Heidrun Dittrich,heidrun-dittrich,6,"Vielen Dank, Herr Staatssekretär Kues. Wie Sie wissen, waren beim westdeutschen Runden Tisch Heimerziehung - auf ihn bezieht sich der Antrag der Bundesregierung, das hinsichtlich der Heimkinder in der ehemaligen DDR gleichwertig zu regeln - unter den 21 stimmberechtigten Teilnehmern nur 3 ehemalige Heimkinder. In der Anhörung wurde von den Wissenschaftlern empfohlen, die ehemaligen Heimkinder ab jetzt stärker einzubeziehen. Wie geschieht das in den neuen Anlaufstellen in den neuen Bundesländern? Das heißt: Zu welchem Anteil ist die Beteiligung ehemaliger Heimkinder gesichert? Erhalten sie ein Gehalt, oder bleibt das ein Ehrenamt?",data/txt/17183.txt,speech,linke
2637893,183,17,0,"Dr. Hermann Kues, Parl. Staatssekretär bei der Bundesministerin für Familie, Senioren, Frauen und Jugend",Dr. Hermann Kues,hermann-kues,7,"Wir haben, wie ich schon sagte, einen Lenkungsausschuss eingerichtet. An diesem ist auch ein Vertreter der ehemaligen Heimkinder beteiligt. Wir haben den Bericht auch mit ehemaligen Heimkindern gemeinsam erstellt. Im Prinzip haben wir Zustimmung zu dem erfahren, wie es jetzt organisiert ist. Man muss gleich dazusagen - wir haben das auch im Zusammenhang mit dem Fonds ""Heimerziehung West"" diskutiert -, dass die Erwartungen natürlich erheblich sind. Aber wir können zumindest sagen, dass wir die Erwartungen der Betroffenen - so schätze ich das jedenfalls ein; ich selbst habe die Erfahrung gemacht - alles in allem erfüllen können. Ich sage ausdrücklich: Es geht für viele Betroffene in erster Linie nicht um materielle Leistungen, sondern darum, überhaupt aufzuarbeiten, was ihnen widerfahren ist, und zu lernen, damit umzugehen.",data/txt/17183.txt,speech,
2637894,183,17,0,Vizepräsidentin Petra Pau,Petra Pau,petra-pau,8,Die nächste Frage stellt der Kollege Rolf Schwanitz.,data/txt/17183.txt,chair,
2637895,183,17,0,Rolf Schwanitz (SPD),Rolf Schwanitz,rolf-schwanitz,9,"Herr Staatssekretär, ich will zunächst für meine Fraktion ausdrücklich feststellen, dass ich mich sehr freue, dass der Fonds heute auf den Weg kommt und damit der, wenn ich das so sagen darf, noch offene zweite Teil der Thematik, die vom Deutschen Bundestag aufgegriffen worden ist, letztendlich vonseiten der Regierung und der beteiligten Länder eine Untersetzung findet.

Ich möchte eine Frage zur Finanzierung stellen. Bei allen Gesprächen, die ich mit den Betroffenen der Heimerziehung in der DDR geführt habe, habe ich immer wieder gehört, dass sie die verständliche Erwartung haben, dass die Leistungen, die sie aus diesem Fonds erhalten, nicht durch Kürzungen im Bereich der Kinder- und Jugendpolitik des Bundes gegenfinanziert werden. Vor diesem Hintergrund möchte ich Sie fragen, wie Sie denn die Tatsache bewerten, dass die Koalition gestern bei der Beratung und Verabschiedung des Nachtragshaushalts 2012 im Haushaltsausschuss gesagt hat - so ist jetzt zumindest die Beschlusslage -, dass sie die 20 Millionen Euro an Bundesgeld, um die es hier geht, durch Kürzungen im Einzelplan 17, also im Familienetat, ab dem Jahr 2016 finanzieren will und finanzieren wird?",data/txt/17183.txt,speech,spd
