id,sitzung,wahlperiode,in_writing,speaker,speaker_cleaned,speaker_fp,sequence,text,filename,type,speaker_party
2755336,245,17,0,Vizepräsident Eduard Oswald,Eduard Oswald,eduard-oswald,0,"Liebe Kolleginnen und Kollegen! Die Sitzung ist eröffnet. Bitte nehmen Sie Platz.

Ich rufe den Tagesordnungspunkt 1 auf:

Erste Beratung des von der Bundesregierung eingebrachten Entwurfs eines Gesetzes zum Vorschlag für eine Verordnung des Rates zur Übertragung besonderer Aufgaben im Zusammenhang mit der Aufsicht über Kreditinstitute auf die Europäische Zentralbank

- Drucksachen 17/13829, 17/13901 -

Überweisungsvorschlag:

Finanzausschuss (f)

Rechtsausschuss

Ausschuss für Wirtschaft und Technologie

Ausschuss für Ernährung, Landwirtschaft und Verbraucherschutz

Ausschuss für die Angelegenheiten der Europäischen Union

Haushaltsausschuss

Eine Aussprache ist für heute nicht vorgesehen. Wir kommen daher gleich zur Überweisung.

Interfraktionell wird die Überweisung des Gesetzentwurfes auf Drucksache 17/13829 und 17/13901 an die in der Tagesordnung aufgeführten Ausschüsse vorgeschlagen. Gibt es dazu anderweitige Vorschläge? - Das ist nicht der Fall. Dann haben wir gemeinsam die Überweisung so beschlossen.

Ich rufe die Tagesordnungspunkte 2 a und 2 b auf:

a)	Beratung des Antrags der Abgeordneten Kerstin Tack, Elvira Drobinski-Weiß, Doris Barnett, weiterer Abgeordneter und der Fraktion der SPD

Verbraucherinnen und Verbraucher stärken - Marktwächter einführen

- Drucksache 17/13709 -

Überweisungsvorschlag:

Ausschuss für Ernährung, Landwirtschaft und Verbraucherschutz (f)

Innenausschuss

Rechtsausschuss

Finanzausschuss

Ausschuss für Wirtschaft und Technologie

Ausschuss für Gesundheit

Ausschuss für Umwelt, Naturschutz und Reaktorsicherheit

Ausschuss für Kultur und Medien

Haushaltsausschuss

b)	Beratung der Beschlussempfehlung und des Berichts des Ausschusses für Ernährung, Landwirtschaft und Verbraucherschutz (10. Ausschuss)

-	zu dem Antrag der Abgeordneten Kerstin Tack, Elvira Drobinski-Weiß, Willi Brase, weiterer Abgeordneter und der Fraktion der SPD

Verbraucherschutz stärken - Finanzmarktwächter einführen

-	zu dem Antrag der Abgeordneten Caren Lay, Dr. Axel Troost, Dr. Kirsten Tackmann, weiterer Abgeordneter und der Fraktion DIE LINKE

Finanzmärkte verbrauchergerecht regulieren - Finanzwächter und Finanz-TÜV einführen

-	zu dem Antrag der Abgeordneten Nicole Maisch, Dr. Gerhard Schick, Cornelia Behm, weiterer Abgeordneter und der Fraktion BÜNDNIS 90/DIE GRÜNEN

Finanzmarktwächter im Verbraucherinte-resse einrichten

- Drucksachen 17/8894, 17/8764, 17/6503, 17/9759 -

Berichterstattung:

Abgeordnete Mechthild Heil

Kerstin Tack

Dr. Erik Schweickert

Caren Lay

Nicole Maisch

Nach einer interfraktionellen Vereinbarung ist für die Aussprache eine Dreiviertelstunde vorgesehen. - Auch hier gibt es keinen Widerspruch. Dann haben wir das so beschlossen.

Jetzt eröffne ich die Aussprache. Ich habe gerade die Liste der Redner bekommen. Die erste Rednerin - -",data/txt/17245.txt,chair,
2755337,245,17,0,Petra Ernstberger [SPD],Petra Ernstberger,petra-ernstberger,1,Die Rednerin hat ihre Unterlagen vergessen!,data/txt/17245.txt,poi,spd
2755338,245,17,0,Vizepräsident Eduard Oswald,Eduard Oswald,eduard-oswald,2,- Dann können wir doch tauschen.,data/txt/17245.txt,chair,
2755339,245,17,0,Petra Ernstberger [SPD],Petra Ernstberger,petra-ernstberger,3,Das ist sehr nett!,data/txt/17245.txt,poi,spd
2755340,245,17,0,Vizepräsident Eduard Oswald,Eduard Oswald,eduard-oswald,4,"Dann machen wir das problemlos, es sei denn, sie kommt in diesen Sekunden noch herein. - Nein.

Dann ist der erste Redner für die Fraktion der CDU/CSU unser Kollege Ralph Brinkhaus. Bitte schön, Kollege Ralph Brinkhaus.",data/txt/17245.txt,chair,
2755341,245,17,0,,,,5,Beifall bei der CDU/CSU und der FDP,data/txt/17245.txt,poi,
2755342,245,17,0,Vizepräsident Eduard Oswald,Eduard Oswald,eduard-oswald,6,,data/txt/17245.txt,chair,
2755343,245,17,0,Ralph Brinkhaus (CDU/CSU),Ralph Brinkhaus,ralph-brinkhaus,7,"Vielen Dank, Herr Präsident. - Um die Verwirrung ein bisschen aufzulösen: Diese Debatte, die sehr wichtig ist, wollten wir eigentlich am Donnerstagabend letzter Woche durchführen. Wie der eine oder andere von den Zuschauern in der Zeitung gelesen hat, ist der Bundestag am Donnerstagabend bei einer Abstimmung nicht mehr beschlussfähig gewesen. Ich finde es richtig, dass diese Debatte nun heute stattfindet. Wundern Sie sich aber gleich bitte nicht, wenn einige Kollegen und Kolleginnen aus dem Finanzausschuss wie eine Polonaise aus dem Saal ziehen. Diese Debatte kollidiert nämlich mit wichtigen Ausschusssitzungen, die schon lange angesetzt waren, bevor diese Verschiebung stattgefunden hat.

Grundsätzlich freue ich mich, dass ich als Finanzpolitiker über Verbraucherschutz reden kann. Ich freue mich deswegen, weil es ein sehr wichtiges Thema ist. Ich freue mich auch deswegen, weil wir sehr viel im Bereich des finanziellen Verbraucherschutzes gemacht haben. Das wird der Schwerpunkt meiner Ausführungen sein. Ich werde gleich darauf zurückkommen. Aber zunächst einmal drei Vorbemerkungen:

Die erste Vorbemerkung bezieht sich auf den Begriff Finanzmarktwächter bzw. Marktwächter. Er ist sehr irritierend. Ich finde, Sie sollten sich dafür einen anderen Begriff überlegen.",data/txt/17245.txt,speech,cducsu
2755344,245,17,0,Volker Beck [Köln] [BÜNDNIS 90/DIE GRÜNEN],Volker Beck,volker-beck,8,Nachtwächter!,data/txt/17245.txt,poi,gruene
2755345,245,17,0,Ralph Brinkhaus (CDU/CSU),Ralph Brinkhaus,ralph-brinkhaus,9,"Der Begriff Wächter hört sich nach Überwachungsstaat in einem schlechten Science-Fiction-Film an. Ich glaube, mit diesem Begriff werden Sie dem Anliegen, welches durchaus ehrenwert ist, nicht gerecht.

Zweite Vorbemerkung. Formulierungen in den einzelnen Anträgen, insbesondere im jüngsten Antrag der SPD zu diesem Thema, sind ganz großes Drama. Im Antrag steht zum Beispiel der Satz: Die soziale Marktwirtschaft ist aus dem Lot geraten.",data/txt/17245.txt,speech,cducsu
