id,sitzung,wahlperiode,in_writing,speaker,speaker_cleaned,speaker_fp,sequence,text,filename,type,speaker_party
2532050,122,17,0,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,0,"Die Sitzung ist eröffnet. Nehmen Sie bitte Platz.

Guten Morgen, liebe Kolleginnen und Kollegen! Ich begrüße Sie alle herzlich zur ersten Plenarsitzung des Deutschen Bundestages nach der parlamentarischen Sommerpause. Die meisten haben durch Gremiensitzungen und Klausurtagungen von Fraktionen und Fraktionsvorständen den Dienst längst wieder angetreten. Ich hoffe, dass die meisten in den vergangenen Wochen Gelegenheit gefunden haben, sich nicht nur um die Stabilität von Haushalten und Währungen, sondern auch um die Stabilisierung von Leib und Seele zu kümmern.

Einige Kolleginnen und Kollegen hatten während der Sommerpause runde Geburtstage. Dazu gehört die Kollegin Uta Zapf, die am 14. August 2011 ihren 70. Geburtstag gefeiert hat.",data/txt/17122.txt,chair,
2532051,122,17,0,,,,1,Beifall,data/txt/17122.txt,poi,
2532052,122,17,0,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,2,Der Kollege Franz Obermeier hat seinen 65. Geburtstag gefeiert.,data/txt/17122.txt,chair,
2532053,122,17,0,,,,3,Beifall,data/txt/17122.txt,poi,
2532054,122,17,0,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,4,"Die Kolleginnen Anita Schäfer, Sabine Leutheusser-Schnarrenberger, Angelika Krüger-Leißner, Undine Kurth sowie der Kollege Eberhard Gienger haben ihr 60. Lebensjahr vollendet. Allen Kolleginnen und Kollegen herzliche Glückwünsche!",data/txt/17122.txt,chair,
2532055,122,17,0,,,,5,Beifall,data/txt/17122.txt,poi,
2532056,122,17,0,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,6,"Nun wollen wir einmal schauen, wie lange der Jubel im ganzen Hause für die weitere Tagesordnung vorhält.",data/txt/17122.txt,chair,
2532057,122,17,0,,,,7,Heiterkeit,data/txt/17122.txt,poi,
2532058,122,17,0,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,8,"Ich habe noch darauf hinzuweisen, dass die Kollegin Agnes Alpers sowie die Kollegen Klaus Hagemann und Sebastian Körber ihre Schriftführerämter niedergelegt haben. Als neue Schriftführerinnen und Schriftführer werden vorgeschlagen: von der SPD-Fraktion der Kollege Stefan Rebmann, von der FDP-Fraktion der Kollege Holger Krestel und von der Fraktion Die Linke die Kollegin Johanna Voß. Sind Sie damit einverstanden? - Das ist offensichtlich der Fall. Damit sind die genannten Kolleginnen und Kollegen gewählt. Ich freue mich auf die Zusammenarbeit hier oben im Präsidium.

Ich rufe die Tagesordnungspunkte 1 a und b auf:

a)	Erste Beratung des von der Bundesregierung eingebrachten Entwurfs eines Gesetzes über die Feststellung des Bundeshaushaltsplans für das Haushaltsjahr 2012 (Haushaltsgesetz 2012)

- Drucksache 17/6600 -

Überweisungsvorschlag:

Haushaltsausschuss

b)	Beratung der Unterrichtung durch die Bundesregierung

Finanzplan des Bundes 2011 bis 2015

- Drucksache 17/6601 -

Überweisungsvorschlag:

Haushaltsausschuss

Nach einer interfraktionellen Vereinbarung sind im Rahmen der Haushaltsberatungen für die heutige Aussprache im Anschluss an die Einbringung des Haushalts durch den Bundesfinanzminister sechs Stunden, für Mittwoch acht Stunden, für Donnerstag neuneinhalb Stunden und für Freitag noch einmal dreieinhalb Stunden vorgesehen. Darf ich auch dazu Ihr Einvernehmen feststellen? - Das ist der Fall. Dann ist das so beschlossen.

Zur Einbringung des Haushalts erteile ich dem Bundesminister der Finanzen, unserem Kollegen Dr. Wolfgang Schäuble, das Wort.",data/txt/17122.txt,chair,
2532059,122,17,0,,,,9,Beifall bei der CDU/CSU und der FDP,data/txt/17122.txt,poi,
2532060,122,17,0,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,10,,data/txt/17122.txt,chair,
2532061,122,17,0,"Dr. Wolfgang Schäuble, Bundesminister der Finanzen",Dr. Wolfgang Schäuble,wolfgang-schauble,11,"Herr Präsident! Meine sehr verehrten Damen und Herren! Diese Haushaltsdebatte findet unter dem Eindruck beunruhigender Turbulenzen auf den Finanzmärkten statt. Das Problem der Vereinigten Staaten von Amerika, ihr Haushaltsdefizit und ihre hohe Staatsverschuldung bei relativ schwieriger Lage von Wirtschaft und Arbeitsmarkt in den Griff zu bekommen, und die durch die Schulden und Wachstumsprobleme einiger Euro-Länder verursachte Verunsicherung über die Stabilität der Euro-Zone als Ganzes haben in den letzten Monaten zu zunehmender Marktbeunruhigung geführt. Besorgnisse über die globale wirtschaftliche Entwicklung nehmen zu. Die Verlangsamung der Wachstumsdynamik in den Industrieländern geht zwar im Wesentlichen auf eine Abflachung der starken, zyklisch bedingten Erholung zurück, aber es ist eben eine Verlangsamung.

Die hartnäckigen Probleme im Bereich der öffentlichen Verschuldung und des Finanzsektors dämpfen die private Nachfrage. Übrigens werden kurzfristige Nachfragestimulierungen nicht helfen, weil der Spielraum dafür zu gering ist und das Übermaß an Defiziten schon jetzt die Hauptursache der Krise ist. Deshalb wird es ohne strukturelle Anpassungen nicht zu schaffen sein. Das muss weiterhin das bestimmende Element unserer Finanzpolitik sein. Deshalb gehen wir mit dem Bundeshaushalt 2012 einen weiteren Schritt auf dem Weg der wachstumsfreundlichen Defizitreduzierung. Wir beschreiten einen Weg, der uns Gestaltungsspielräume in der Zukunft offen lässt und der diese Gestaltungsspielräume eben nicht durch einen übermäßigen Gegenwartsbezug beschneidet.

Wir schaffen Vertrauen durch finanzpolitische Solidität und Verlässlichkeit.",data/txt/17122.txt,speech,
2532062,122,17,0,,,,12,Beifall bei der CDU/CSU und der FDP,data/txt/17122.txt,poi,
2532063,122,17,0,Zuruf von der SPD,von der SPD,von-der-spd,13,Nur nicht in der eigenen Fraktion!,data/txt/17122.txt,poi,spd
2532064,122,17,0,"Dr. Wolfgang Schäuble, Bundesminister der Finanzen",Dr. Wolfgang Schäuble,wolfgang-schauble,14,Dieses Vertrauen müssen wir schaffen in den Augen der Finanzmärkte und auch in den Augen der Bürgerinnen und Bürger in Deutschland und Europa.,data/txt/17122.txt,speech,
2532065,122,17,0,Joachim Poß [SPD],Joachim Poß,joachim-poß,15,Gestern Abend hat es nicht geklappt bei Ihnen!,data/txt/17122.txt,poi,spd
2532066,122,17,0,"Dr. Wolfgang Schäuble, Bundesminister der Finanzen",Dr. Wolfgang Schäuble,wolfgang-schauble,16,"- Aber Herr Kollege Poß, zur parlamentarischen Demokratie gehört, dass man unterschiedliche Meinungen hat, dass man darüber diskutiert, dass man abstimmt. Man bringt Gesetzentwürfe ein, dann debattiert man über sie im Bundestag, und am Schluss stimmt man wieder ab. Warten Sie es in großer Gelassenheit ab! Wir werden eine große Mehrheit dafür finden.",data/txt/17122.txt,speech,
2532067,122,17,0,,,,17,Beifall bei der CDU/CSU und der FDP,data/txt/17122.txt,poi,
2532068,122,17,0,Volker Kauder [CDU/CSU],Volker Kauder,volker-kauder,18,So ist es!,data/txt/17122.txt,poi,cducsu
2532069,122,17,0,"Dr. Wolfgang Schäuble, Bundesminister der Finanzen",Dr. Wolfgang Schäuble,wolfgang-schauble,19,"Im Übrigen ist entscheidend, dass wir die Vorgaben der Schuldenbremse des Grundgesetzes konsequent umsetzen;",data/txt/17122.txt,speech,
2532070,122,17,0,Volker Kauder [CDU/CSU],Volker Kauder,volker-kauder,20,Auch in den Ländern!,data/txt/17122.txt,poi,cducsu
2532071,122,17,0,"Dr. Wolfgang Schäuble, Bundesminister der Finanzen",Dr. Wolfgang Schäuble,wolfgang-schauble,21,"denn das ist für die Überzeugungskraft deutscher Politik auf internationaler Ebene von ganz elementarer Bedeutung. Vielleicht noch wichtiger ist, dass wir einen Beitrag leisten zu einer auch mentalen Abkehr von dem, was Ralf Dahrendorf in einem seiner letzten Aufsätze vor seinem Tod als einen ""extremen Pumpkapitalismus"" bezeichnet hat. Es ist wahr: In den vergangenen 40 Jahren hat sich die Wirtschafts- und Finanzpolitik vieler Industrieländer im Wesentlichen darauf konzentriert, Rezessionen um fast jeden Preis zu verhindern. Mit geld- und finanzpolitischen Maßnahmen wurde versucht, drohende Rezessionen abzuwenden, ohne dass in der Folge die aufgeblähten öffentlichen Defizite in guten konjunkturellen Zeiten wieder zurückgefahren wurden. So ist übrigens auch die Verschuldung des öffentlichen Gesamthaushalts in Deutschland auf rund 2 Billionen Euro angestiegen.

Zuletzt haben wir alle - zu Recht - nach der durch das Platzen der Immobilienblase in den USA ausgelösten Finanzmarktkrise noch gravierendere Verwerfungen auf den Güter- und Arbeitsmärkten dadurch verhindert, dass die öffentlichen Haushalte vorübergehend weltweit einen Teil des massiven privaten Nachfrageeinbruchs kompensiert haben. Das war in dieser Krise von historischer Bedeutung richtig. Es war übrigens gerade auch in Deutschland erfolgreich; aber es hat eben rund um den Globus zu einer weiteren Aufblähung der öffentlichen Defizite geführt. Weil sich viele Haushalte schon vorher in einer kritischen Lage befanden, hat der Schuldenanstieg das Vertrauen vieler Anleger in die Fähigkeit der Politik zur längerfristigen Haushaltskonsolidierung erschüttert.",data/txt/17122.txt,speech,
2532072,122,17,0,Zuruf von der SPD,von der SPD,von-der-spd,22,Unter dieser Bundesregierung!,data/txt/17122.txt,poi,spd
2532073,122,17,0,"Dr. Wolfgang Schäuble, Bundesminister der Finanzen",Dr. Wolfgang Schäuble,wolfgang-schauble,23,"- In allen Ländern. Es ist ein Problem der westlichen Länder insgesamt, dass das Vertrauen in die Fähigkeit unserer Systeme zur längerfristigen Haushaltskonsolidierung erschüttert ist. Wir haben in der Euro-Zone nicht die größten Defizite; in anderen Bereichen sind die öffentlichen Defizite höher. Das muss man sehen.

Wir dürfen die Konsolidierung der öffentlichen Haushalte bei aller berechtigten Kritik an überzogenen Marktreaktionen nicht aus den Augen verlieren.

Angesichts der tradierten Verhaltensmuster bei der Krisenbekämpfung war es - wir haben es gesehen - im vergangenen Jahr nicht leicht, unsere internationalen Partner davon zu überzeugen, dass ein maßvoller und rechtzeitiger Ausstieg aus den wirtschaftlichen Stützungsmaßnahmen sinnvoll ist. Deutschland hat sich im vergangenen Jahr wegen seiner Haushaltskonsolidierung international erheblicher Kritik ausgesetzt gesehen. Aber wir können heute sagen: Der Erfolg hat uns recht gegeben.",data/txt/17122.txt,speech,
2532074,122,17,0,,,,24,Beifall bei der CDU/CSU und der FDP,data/txt/17122.txt,poi,
2532075,122,17,0,"Dr. Wolfgang Schäuble, Bundesminister der Finanzen",Dr. Wolfgang Schäuble,wolfgang-schauble,25,"Das ist über den Tag hinaus von Bedeutung. Wir dürfen das gerade in diesen Tagen, wo es schon wieder in die andere Richtung gehen soll, nicht vergessen. Wir haben gezeigt, dass es möglich ist, auf eine Weise zu konsolidieren, die das Wirtschaftswachstum nicht beschädigt, sondern - im Gegenteil - ankurbelt. Dem Wachstum im vergangenen Jahr von rund 3,5 Prozent wird in diesem Jahr ein Wachstum von rund 3 Prozent folgen. Wenn die deutsche Wirtschaft in diesem Jahr - nach einem stürmischen Beginn mit einem Wachstum von 1,3 Prozent im ersten Quartal - mit einem Wachstum von 0,1 Prozent im zweiten Quartal einen moderateren Gang eingelegt hat, so entspricht das der weltweiten Abkühlung. Das ist doch eher eine Normalisierung in einer grundsätzlich positiven Entwicklung. Rezession sieht jedenfalls anders aus.",data/txt/17122.txt,speech,
2532076,122,17,0,,,,26,Beifall bei der CDU/CSU und der FDP,data/txt/17122.txt,poi,
2532077,122,17,0,"Dr. Wolfgang Schäuble, Bundesminister der Finanzen",Dr. Wolfgang Schäuble,wolfgang-schauble,27,"Meine Damen und Herren, man muss daran erinnern: Wir haben mit der Entwicklung in den Jahren 2010 und 2011 den Einbruch des Jahres 2009 wieder aufgeholt. Wir haben durch diesen Einbruch 2009 nach der bereinigten statistischen Gesamtrechnung - im August gab es neue Zahlen - 5,1 Prozent unserer gesamtwirtschaftlichen Leistung verloren. Ein solcher Einbruch ist in der Nachkriegsgeschichte völlig einmalig. Anfang der Legislaturperiode hatte die Bundeskanzlerin das Ziel ausgegeben, bis 2013 wieder den Stand vor der Krise zu erreichen. Sie hatte versprochen, dass Deutschland gestärkt aus der Krise herauskommen werde. Die Zahlen, verehrte Kolleginnen und Kollegen, belegen, dass wir Wort gehalten haben.",data/txt/17122.txt,speech,
2532078,122,17,0,,,,28,Beifall bei der CDU/CSU und der FDP,data/txt/17122.txt,poi,
2532079,122,17,0,"Dr. Wolfgang Schäuble, Bundesminister der Finanzen",Dr. Wolfgang Schäuble,wolfgang-schauble,29,Wir dürfen uns aber nicht darauf ausruhen. Ich sage es einmal ganz klar: Nachhaltige Investitionen im Mittelstand sind für unsere Zukunft bestimmt wichtiger als windige Finanz- oder Immobilieninvestitionen irgendwo auf der Welt.,data/txt/17122.txt,speech,
2532080,122,17,0,,,,30,Beifall bei der CDU/CSU und der FDP,data/txt/17122.txt,poi,
2532081,122,17,0,"Dr. Wolfgang Schäuble, Bundesminister der Finanzen",Dr. Wolfgang Schäuble,wolfgang-schauble,31,"Deshalb muss und wird Deutschland seine Rolle als Stabilitätsanker und Wachstumslokomotive zugleich in Europa spielen. Das ist übrigens konkrete Politik für mehr soziale Gerechtigkeit. Auch wenn viele Ökonomen derzeit eine nachlassende konjunkturelle Dynamik feststellen, gibt es niemanden, der negative Auswirkungen auf den Arbeitsmarkt erwartet. Man muss es noch einmal sagen: Wir haben heute viel mehr Menschen in Arbeit als noch vor wenigen Jahren.",data/txt/17122.txt,speech,
2532082,122,17,0,Alexander Ulrich [DIE LINKE],Alexander Ulrich,alexander-ulrich,32,Teilzeitbeschäftigung! Leiharbeit! Im Niedriglohnsektor!,data/txt/17122.txt,poi,linke
2532083,122,17,0,Weiterer Zuruf von der LINKEN,von der LINKEN,von-der-linken,33,Was für Arbeit?,data/txt/17122.txt,poi,linke
2532084,122,17,0,"Dr. Wolfgang Schäuble, Bundesminister der Finanzen",Dr. Wolfgang Schäuble,wolfgang-schauble,34,"Im Jahre 2005 waren 5 Millionen Menschen ohne Arbeit. Heute ist die Zahl um 2 Millionen niedriger; im August waren es 2,94 Millionen Arbeitslose.",data/txt/17122.txt,speech,
2532085,122,17,0,,,,35,Beifall bei der CDU/CSU und der FDP,data/txt/17122.txt,poi,
2532086,122,17,0,Zuruf von der LINKEN,von der LINKEN,von-der-linken,36,Prekäre Beschäftigung und Leiharbeit!,data/txt/17122.txt,poi,linke
2532087,122,17,0,"Dr. Wolfgang Schäuble, Bundesminister der Finanzen",Dr. Wolfgang Schäuble,wolfgang-schauble,37,"Die Zahl der Erwerbstätigen lag im Juli bei mehr als 41 Millionen. Das ist ein Anstieg gegenüber dem Vorjahr um mehr als 500 000 Personen. Der Zuwachs bei der Zahl der sozialversicherungspflichtig Beschäftigten ist übrigens noch größer: Es gab einen Zuwachs gegenüber dem Vorjahr um rund 700 000 Arbeitnehmer; angesichts der Zwischenrufe weise ich darauf hin, dass mehr als die Hälfte davon auf Vollzeitbeschäftigung entfällt. Meine Damen und Herren, das ist der niedrigste Stand der Arbeitslosigkeit seit der deutschen Wiedervereinigung. Das ist ein historischer Erfolg.",data/txt/17122.txt,speech,
2532088,122,17,0,,,,38,Beifall bei der CDU/CSU und der FDP,data/txt/17122.txt,poi,
