id,sitzung,wahlperiode,in_writing,speaker,speaker_cleaned,speaker_fp,sequence,text,filename,type,speaker_party
2877841,80,18,0,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,0,"Die Sitzung ist eröffnet. Nehmen Sie bitte Platz.

Liebe Kolleginnen und Kollegen! Ich begrüße Sie herzlich zu unserer 80. Plenarsitzung und rufe gleich die Tagesordnungspunkte 18 a bis 18 d auf:

a)	Beratung der Unterrichtung durch die Bundes-regierung

Nationaler Bildungsbericht - Bildung in Deutschland 2014

und

Stellungnahme der Bundesregierung

Drucksache 18/2990

Überweisungsvorschlag:

Ausschuss für Bildung, Forschung und Technikfolgenabschätzung (f)

Sportausschuss

Ausschuss für Wirtschaft und Energie

Ausschuss für Arbeit und Soziales

Ausschuss für Familie, Senioren, Frauen und Jugend

Ausschuss für Gesundheit

Ausschuss für Tourismus

Ausschuss Digitale Agenda

Haushaltsausschuss

b)	Beratung des Antrags der Fraktionen der CDU/CSU und SPD

Bildung in Deutschland gemeinsam voranbringen, Lehren aus dem Nationalen Bildungsbericht 2014 ziehen, Chancen der Inklusion nutzen

Drucksache 18/3546

Überweisungsvorschlag:

Ausschuss für Bildung, Forschung und Technikfolgenabschätzung (f)

Sportausschuss

Ausschuss für Wirtschaft und Energie

Ausschuss für Arbeit und Soziales

Ausschuss für Familie, Senioren, Frauen und Jugend

Ausschuss für Gesundheit

Ausschuss für Tourismus

Ausschuss Digitale Agenda

Haushaltsausschuss

c)	Beratung des Antrags der Abgeordneten Özcan Mutlu, Kai Gehring, Beate Walter-Rosenheimer, weiterer Abgeordneter und der Fraktion BÜNDNIS 90/DIE GRÜNEN

Bildung schafft Teilhabe und Chancengleichheit - Empfehlungen des Nationalen Bildungsberichts 2014 zügig umsetzen

Drucksache 18/3412

Überweisungsvorschlag:

Ausschuss für Bildung, Forschung und Technikfolgenabschätzung (f)

Sportausschuss

Ausschuss für Wirtschaft und Energie

Ausschuss für Arbeit und Soziales

Ausschuss für Familie, Senioren, Frauen und Jugend

Ausschuss für Gesundheit

Ausschuss für Tourismus

Ausschuss Digitale Agenda

Haushaltsausschuss

d)	Beratung des Antrags der Abgeordneten Dr. Rosemarie Hein, Sigrid Hupach, Sabine Zimmermann (Zwickau), weiterer Abgeordneter und der Fraktion DIE LINKE

Bildungsverantwortung gemeinsam wahrnehmen - Konsequenzen aus dem Bildungs-bericht ziehen

Drucksache 18/3728

Überweisungsvorschlag:

Ausschuss für Bildung, Forschung und Technikfolgenabschätzung (f)

Sportausschuss

Ausschuss für Wirtschaft und Energie

Ausschuss für Arbeit und Soziales

Ausschuss für Familie, Senioren, Frauen und Jugend

Ausschuss für Gesundheit

Ausschuss für Tourismus

Ausschuss Digitale Agenda

Haushaltsausschuss

Nach einer interfraktionellen Vereinbarung sind für die Aussprache 96 Minuten vorgesehen. - Dazu gibt es offenkundig keinen Dissens. Dann können wir so verfahren.

Ich eröffne die Aussprache und erteile das Wort der Bundesministerin Frau Professor Wanka.",data/txt/18080.txt,chair,
2877842,80,18,0,,,,1,Beifall bei der CDU/CSU sowie bei Abgeordneten der SPD,data/txt/18080.txt,poi,
2877843,80,18,0,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,2,,data/txt/18080.txt,chair,
2877844,80,18,0,"Dr. Johanna Wanka, Bundesministerin für Bildung und Forschung",Dr. Johanna Wanka,johanna-wanka,3,"Sehr geehrter Herr Präsident! Meine sehr verehrten Damen und Herren! Deutschland ist mittlerweile ein Land, in dem Bildung großgeschrieben wird. Deutschland ist eine Bildungsrepublik. Die massiven Investitionen der letzten Jahre, sowohl an Geld als auch an Ideen, in den Bereich der Bildung haben sich ausgezahlt. Das ist kein Verdienst, mit dem wir uns allein schmücken können, sondern das ist eine gemeinsame Anstrengung des Bundes, der Länder, der Kommunen, der Sozialpartner, aber vor allen Dingen der Lehrerinnen und Lehrer und der Erzieherinnen und Erzieher, die hervorragende Arbeit leisten.",data/txt/18080.txt,speech,
2877845,80,18,0,,,,4,Beifall bei der CDU/CSU sowie bei Abgeordneten der SPD und des BÜNDNISSES 90/DIE GRÜNEN,data/txt/18080.txt,poi,
2877846,80,18,0,"Dr. Johanna Wanka, Bundesministerin für Bildung und Forschung",Dr. Johanna Wanka,johanna-wanka,5,"Wenn man sich den Bericht anschaut, dann erkennt man die zeitliche Entwicklung. Das Entscheidende an dem Bericht ist ja, dass seit 2006 Daten zu denselben Indikatoren erhoben werden. Damit gibt es in Deutschland endlich einmal eine Längsschnittbetrachtung, also eine Darstellung der Entwicklung im Zeitverlauf. Dieser Bildungsbericht zeigt die positive Entwicklung auf. Wenn ich in die Anträge schaue, dann stelle ich fest, dass die grüne Fraktion sagt: „Ja, positive Entwicklung, aber zu gering und zu langsam“, und die linke Fraktion sagt: Nur leichte Fortschritte erkennbar. - Nein, meine Damen und Herren, es sind große Steigerungen erkennbar.

Ich will einmal einige wenige Punkte herausgreifen.

Der Anteil der Schülerinnen und Schüler, die die Schule ohne Hauptschulabschluss verlassen, lag einmal bei 8 oder 9 Prozent. Ich erinnere mich noch, dass dieser Anteil ursprünglich sogar bei 12 Prozent lag. Jetzt liegt er bei 5,9 Prozent. Diese Zahl umfasst auch diejenigen, die eine Förderschule besuchen, was nicht als Abschluss gerechnet wird. Natürlich wollen wir eine weitere Senkung, aber hinter dem jetzt erreichten Ergebnis steckt bereits eine enorme Anstrengung.

Nehmen wir den Übergangsbereich: Jahrelang hatten wir - Sie hier im Bundestag; wir in allen Landtagen - darüber diskutiert, dass sich immer mehr junge Menschen in diesem Übergangsbereich, also in Warteschleifen, befinden. Zum ersten Mal in den letzten Jahren hat sich die Zahl der jungen Menschen in diesem Übergangsbereich verringert. 2013 - das steht in diesem Bericht - wurde ein absoluter Tiefstand erreicht. Trotzdem muss noch viel getan werden; das ist völlig unstrittig.

Auch über die Studienanfängerquote wird viel diskutiert. Sie liegt bei über 50 Prozent, wobei - kleiner Nebensatz - bei dieser Studienanfängerquote auch alle ausländischen Studierenden erfasst werden. Es sind also nicht über 50 Prozent eines Altersjahrgangs, die hier leben und die ein Studium beginnen, sondern es werden auch alle ausländischen Studierenden hinzugerechnet. Im Moment gibt es einen riesigen Run aus dem Ausland. Wir sind in einer Spitzenposition, was die Zahl ausländischer Studierender betrifft. Was mich besonders freut, ist, dass wir auch in den MINT-Fächern einen Zuwachs an Studierenden zu verzeichnen haben, und da ist ein überproportionaler Zuwachs des Anteils von jungen Frauen festzustellen, vor allem dann - das wundert uns nicht -, wenn es um die Abschlüsse geht.

Stichwort Weiterbildungsangebote. Dieser Bericht macht deutlich: Seit 15 Jahren haben erstmals 49 Prozent der 16- bis 64-Jährigen an einer Weiterbildung teilgenommen.

Viel diskutiert wurde auch der Rechtsanspruch auf einen Betreuungsplatz für die unter Dreijährigen. Das Fazit des Bildungsberichts lautet, dass dieser Rechtsanspruch umgesetzt wurde und dass ein bedarfsgerechtes Angebot an Betreuungsplätzen vorhanden ist. Wenn ich mir einmal die Studien ansehe, dann bin ich immer wieder verblüfft, dass in Deutschland 96 Prozent aller Kinder, die vier Jahre alt sind, in eine Betreuungseinrichtung gehen. Das vermutet man gar nicht; denn im OECD-Durchschnitt sind es 82 Prozent. In diesem Bereich hat Deutschland in den letzten Jahren eine enorme Veränderung erfahren.

Der Bericht zeigt noch etwas anderes sehr deutlich. In dem Bericht steht - das möchte ich zitieren -, dass im Zusammenhang mit dem Ausbau „keine Abstriche bei der Qualifikation des in Kindestageseinrichtungen tätigen pädagogischen Personals oder den Personalschlüsseln erkennbar sind“.

Dieser kleine Ausschnitt - wir werden noch andere Zahlen hören - zeigt, dass es richtig war, dass sich die Bundeskanzlerin zusammen mit den Ministerpräsidenten auf dem Bildungsgipfel 2008 konkrete Zahlenziele gesetzt hat, auch wenn das immer ein bisschen gefährlich ist. Wir gehen in die richtige Richtung. Auf dem Bildungsgipfel wurde vereinbart, dass man die Ziele bis 2015 erreichen will. Das heißt, der Bildungsbericht, der uns 2016 vorliegen wird, wird zeigen, ob wir die Ziele erreicht haben und wo wir stehen. Ich glaube, es kommt nicht so sehr darauf an, jedes Ziel zu erreichen. Ich kenne keinen Gipfel, egal zu welchem Thema, auf dem so viel geschafft wurde wie im Zusammenhang mit dem Bildungsgipfel.",data/txt/18080.txt,speech,
2877847,80,18,0,,,,6,Beifall bei der CDU/CSU sowie bei Abgeordneten der SPD,data/txt/18080.txt,poi,
2877848,80,18,0,"Dr. Johanna Wanka, Bundesministerin für Bildung und Forschung",Dr. Johanna Wanka,johanna-wanka,7,"Anders als die Grünen das in ihrem Antrag formulieren, ist Aufstieg durch Bildung kein „uneingelöstes Versprechen“. Schauen Sie sich einmal an, wo wir hinsichtlich der sozialen Mobilität im internationalen Vergleich liegen: Im Vergleich mit vergleichbaren Ländern sind wir unter den Besten.

Wenn Sie diese Zahlen hören, denken Sie vielleicht, dass wir sehr selbstzufrieden sind. Selbstzufriedenheit wäre falsch, aber ich denke, dass man sich auch in der Politik einmal freuen kann. Man kann sagen: „Es ist etwas geschafft worden“, ohne dabei zu verkennen, dass noch eine Wegstrecke vor uns liegt und noch ganz viel zu tun ist.",data/txt/18080.txt,speech,
2877849,80,18,0,,,,8,Beifall bei der CDU/CSU sowie bei Abgeordneten der SPD,data/txt/18080.txt,poi,
2877850,80,18,0,"Dr. Johanna Wanka, Bundesministerin für Bildung und Forschung",Dr. Johanna Wanka,johanna-wanka,9,"Zentrales Anliegen ist natürlich die Verbesserung der Bildungschancen und der Teilhabechancen für alle Kinder und Jugendlichen. Ein guter Start ins Leben ist wichtig. Dieser Bereich ist aber auch mit Blick auf das Thema Integration außerordentlich wichtig. Wenn man sich die Gruppe der Kinder und Jugendlichen mit Migrationshintergrund anschaut, stellt man fest, dass laut PISA-Studien diese Gruppe zwischen 2003 und 2012 einen Kompetenzzuwachs von 24 Punkten verzeichnen konnte. Kinder und Jugendliche ohne Migrationshintergrund konnten während desselben Zeitraums einen Kompetenzzuwachs von 3,6 Punkten verzeichnen. Das heißt, dass sich in diesem Bereich Anstrengungen auszahlen und die jungen Leute motiviert sind. Wir können also sagen: Die jungen Leute mit Migrationshintergrund holen auf,",data/txt/18080.txt,speech,
