id,sitzung,wahlperiode,in_writing,speaker,speaker_cleaned,speaker_fp,sequence,text,filename,type,speaker_party
2839809,52,18,0,Vizepräsidentin Ulla Schmidt,Ulla Schmidt,ulla-schmidt,0,"Guten Morgen, liebe Kolleginnen und Kollegen! Die Sitzung ist eröffnet.

Wir setzen die Haushaltsberatungen - Tagesordnungspunkt 1 - fort:

a)	Erste Beratung des von der Bundesregierung eingebrachten Entwurfs eines Gesetzes über die Feststellung des Bundeshaushaltsplans für das Haushaltsjahr 2015 (Haushaltsgesetz 2015)

Drucksache 18/2000

Überweisungsvorschlag:

Haushaltsauschuss

b)	Beratung der Unterrichtung durch die Bundesregierung

Finanzplan des Bundes 2014 bis 2018

Drucksache 18/2001

Überweisungsvorschlag:

Haushaltsauschuss

Am Dienstag haben wir für die heutige Aussprache eine Redezeit von insgesamt drei Stunden und 12 Minuten beschlossen.

Wir beginnen die heutigen Haushaltsberatungen mit dem Geschäftsbereich des Bundesministeriums für Verkehr und digitale Infrastruktur, Einzelplan 12. Das Wort hat Bundesminister Dobrindt. - Bitte schön.",data/txt/18052.txt,chair,
2839810,52,18,0,,,,1,Beifall bei der CDU/CSU und der SPD,data/txt/18052.txt,poi,
2839811,52,18,0,Vizepräsidentin Ulla Schmidt,Ulla Schmidt,ulla-schmidt,2,,data/txt/18052.txt,chair,
2839812,52,18,0,"Alexander Dobrindt, Bundesminister für Verkehr und digitale Infrastruktur",Alexander Dobrindt,alexander-dobrindt,3,"Sehr geehrte Damen und Herren! Verehrte Kolleginnen und Kollegen! Verehrte Präsidentin! Der aktuelle Bundeshaushaltsplan leitet eine neue Ära ein. Wir machen 2015 zum ersten Mal seit 1969 keine neuen Schulden mehr. Diesen Kurs werden wir auch in den folgenden Jahren halten. Es ist in der Tat ein historisches Ereignis: Die große Haushaltswende ist geschafft worden. Die schwarze Null steht; die schwarze Null bleibt. Wir schaffen es mit dieser schwarzen Null, neue Gestaltungsspielräume und Generationengerechtigkeit zusammenzubringen.

Von vielen Seiten sind Empfehlungen zu hören, deren Umsetzung neue Schulden und Steuererhöhungen nach sich ziehen würde. Angesichts der Debatten darüber, ob man nicht einfach die Investitionen hochschrauben könne, indem man mit günstigem Geld neue Schulden am Kapitalmarkt aufnimmt, kann ich Ihnen nur sagen: Die Schulden von heute sind die Steuern von morgen. Wer heute auf Schulden und auf die Aufnahme weiterer Schulden setzt, der wird mittelfristig immer weniger Mittel für Investitionen zur Verfügung haben. Das gehört also zusammen. Schwarze Null und Investitionen sind bei uns ein Paket.",data/txt/18052.txt,speech,
2839813,52,18,0,,,,4,Beifall bei der CDU/CSU und der SPD,data/txt/18052.txt,poi,
2839814,52,18,0,"Alexander Dobrindt, Bundesminister für Verkehr und digitale Infrastruktur",Alexander Dobrindt,alexander-dobrindt,5,"Wir geben Wachstumsimpulse. Wir sorgen dafür, dass Wachstum, Investitionen und Wohlstand auch in der Zukunft gesichert sind. Gerade Investitionen in die Infrastruktur sind die Grundvoraussetzung dafür. Die Sicherung der Attraktivität und der Zukunftsfähigkeit des Innovations- und Investitionsstandortes Deutschland stehen für uns ganz oben auf der Agenda.",data/txt/18052.txt,speech,
2839815,52,18,0,Sven-Christian Kindler [BÜNDNIS 90/DIE GRÜNEN],Sven-Christian Kindler,sven-christian-kindler,6,Wie ist das denn im Haushalt?,data/txt/18052.txt,poi,gruene
2839816,52,18,0,"Alexander Dobrindt, Bundesminister für Verkehr und digitale Infrastruktur",Alexander Dobrindt,alexander-dobrindt,7,"Wir werden die Infrastruktur stärken, Wachstum und Wohlstand vorantreiben und auch weiterhin eine moderne Infrastrukturpolitik betreiben. Infrastrukturpolitik ist aktive Wohlstandspolitik. Der Zusammenhang zwischen der Qualität der Infrastruktur und dem Wachstum einer Gesellschaft ist inzwischen eindeutig bewiesen. All diejenigen, die gemeint haben, sie könnten Wachstum von Infrastruktur entkoppeln, sind der Lüge überführt worden.",data/txt/18052.txt,speech,
2839817,52,18,0,Britta Haßelmann [BÜNDNIS 90/DIE GRÜNEN],Britta Haßelmann,britta-haßelmann,8,Sagen Sie doch mal etwas zum Haushalt!,data/txt/18052.txt,poi,gruene
2839818,52,18,0,Matthias Gastel [BÜNDNIS 90/DIE GRÜNEN],Matthias Gastel,matthias-gastel,9,Was machen Sie für den Unterhalt der Infrastruktur?,data/txt/18052.txt,poi,gruene
2839819,52,18,0,"Alexander Dobrindt, Bundesminister für Verkehr und digitale Infrastruktur",Alexander Dobrindt,alexander-dobrindt,10,"- Auch wenn Sie gerne dazwischenschreien, meine Kollegen von den Grünen, Sie haben sich in der Vergangenheit getäuscht. Die Investitionen in die Infrastruktur sind notwendig für unseren Wohlstand und nicht hinderlich, wie Sie es immer formuliert haben.",data/txt/18052.txt,speech,
2839820,52,18,0,,,,11,Beifall bei der CDU/CSU und der SPD,data/txt/18052.txt,poi,
2839821,52,18,0,Sven-Christian Kindler [BÜNDNIS 90/DIE GRÜNEN],Sven-Christian Kindler,sven-christian-kindler,12,Sie haben aber nichts gemacht!,data/txt/18052.txt,poi,gruene
2839822,52,18,0,Britta Haßelmann [BÜNDNIS 90/DIE GRÜNEN],Britta Haßelmann,britta-haßelmann,13,Mal ganz konkret zum Haushalt!,data/txt/18052.txt,poi,gruene
2839823,52,18,0,"Alexander Dobrindt, Bundesminister für Verkehr und digitale Infrastruktur",Alexander Dobrindt,alexander-dobrindt,14,"Jede Milliarde, die in die Verkehrsinfrastruktur investiert wird, schafft Wachstumsimpulse von bis zu 3 Milliarden Euro. Das wollen wir erreichen. Weil auch die Öffentlichkeit dies inzwischen erkannt hat und nicht den falschen Behauptungen glaubt, die Sie mit Ihrer Entkopplungstheorie über lange Zeit vertreten haben, steht der Zustand der Infrastruktur ganz besonders im öffentlichen Interesse.",data/txt/18052.txt,speech,
2839824,52,18,0,Britta Haßelmann [BÜNDNIS 90/DIE GRÜNEN],Britta Haßelmann,britta-haßelmann,15,Was ist denn mit dem Breitbandausbau?,data/txt/18052.txt,poi,gruene
2839825,52,18,0,Sven-Christian Kindler [BÜNDNIS 90/DIE GRÜNEN],Sven-Christian Kindler,sven-christian-kindler,16,Sie können mit dem Haushalt doch nicht alles erhalten! Das ist ein Erhaltungsproblem! Wo ist denn das im Haushalt?,data/txt/18052.txt,poi,gruene
2839826,52,18,0,Oliver Krischer [BÜNDNIS 90/DIE GRÜNEN],Oliver Krischer,oliver-krischer,17,Erhaltung!,data/txt/18052.txt,poi,gruene
