id,sitzung,wahlperiode,in_writing,speaker,speaker_cleaned,speaker_fp,sequence,text,filename,type,speaker_party
2567104,141,17,0,Ich habe zunächst einige Mitteilungen zu machen,Ich habe zunächst einige Mitteilungen zu machen,ich-habe-zunachst-einige-mitteilungen-zu-machen,0,"Präsident Dr. Norbert Lammert:

Die Sitzung ist eröffnet. Nehmen Sie bitte Platz.

Liebe Kolleginnen und Kollegen, ich begrüße Sie herzlich zu unserer Plenarsitzung.

Der Staatsminister im Auswärtigen Amt, unser Kollege Dr. Werner Hoyer, hat vor wenigen Tagen seinen 60. Geburtstag gefeiert. Dazu möchte ich ihm im Namen des gesamten Hauses auch auf diesem Wege noch einmal herzlich gratulieren und alle guten Wünsche übermitteln.",data/txt/17141.txt,speech,
2567105,141,17,0,,,,1,Beifall,data/txt/17141.txt,poi,
2567106,141,17,0,Ich habe zunächst einige Mitteilungen zu machen,Ich habe zunächst einige Mitteilungen zu machen,ich-habe-zunachst-einige-mitteilungen-zu-machen,2,Der Kollege Alexander Süßmair hat sein Schriftführeramt niedergelegt. Als neuen Schriftführer schlägt die Fraktion Die Linke den Kollegen Thomas Lutze vor. Sind Sie damit einverstanden? -,data/txt/17141.txt,speech,
2567107,141,17,0,Dr. Gesine Lötzsch [DIE LINKE],Dr. Gesine Lötzsch,gesine-lotzsch,3,"Ja, guter Mann!",data/txt/17141.txt,poi,linke
2567108,141,17,0,Ich habe zunächst einige Mitteilungen zu machen,Ich habe zunächst einige Mitteilungen zu machen,ich-habe-zunachst-einige-mitteilungen-zu-machen,4,"Heftige Zustimmung aus den Reihen der Fraktion Die Linke, wohlwollende Akzeptanz bei den anderen Fraktionen. Dann ist der Kollege hiermit gewählt.

Der Tagesordnungspunkt X f wird abgesetzt. Sind Sie auch damit einverstanden? - Ja. Dann ist das so beschlossen.

Ich rufe den Tagesordnungspunkt I auf:

Vereinbarte Debatte

Mordserie der Neonazi-Bande und die Arbeit der Sicherheitsbehörden

Hierzu liegt ein gemeinsamer Entschließungsantrag aller Fraktionen vor.

Nach einer interfraktionellen Vereinbarung sind für die Aussprache 75 Minuten vorgesehen. - Ich höre keinen Widerspruch. Dann ist das so beschlossen.

Bevor ich die Aussprache eröffne, möchte ich Sie bitten, sich von Ihren Plätzen zu erheben.",data/txt/17141.txt,speech,
2567109,141,17,0,,,,5,Die Anwesenden erheben sich,data/txt/17141.txt,poi,
2567110,141,17,0,Ich habe zunächst einige Mitteilungen zu machen,Ich habe zunächst einige Mitteilungen zu machen,ich-habe-zunachst-einige-mitteilungen-zu-machen,6,"Im Namen des ganzen Hauses, aller Mitglieder des Deutschen Bundestages will ich unsere Trauer, Betroffenheit und Bestürzung zum Ausdruck bringen über die erschreckende Serie von Morden und Anschlägen einer kriminellen neonazistischen Bande. Wir sind beschämt, dass die Sicherheitsbehörden der Länder wie des Bundes die über Jahre hinweg geplanten und ausgeführten Verbrechen weder rechtzeitig aufdecken noch verhindern konnten. Den Angehörigen gelten unsere Anteilnahme und eine besondere Bitte der Entschuldigung für manche Verdächtigungen von Opfern und Angehörigen, die sie während der Ermittlungen vor Ort erleben mussten.

Wir wissen um unsere Verantwortung. Wir sind fest entschlossen, alles mit den Mitteln des Rechtsstaates Mögliche zu tun, die Ereignisse und ihre Hintergründe aufzuklären und sicherzustellen, dass der Schutz von Leib und Leben und die von unserer Verfassung garantierten Grundrechte in diesem Land Geltung haben - für jeden, der hier lebt, mit welcher Herkunft, mit welchem Glauben und mit welcher Orientierung auch immer.

Ich danke Ihnen.

Ich eröffne die Aussprache. Das Wort erhält zunächst der Bundesminister des Innern, Dr. Friedrich.",data/txt/17141.txt,speech,
2567111,141,17,0,"Dr. Hans-Peter Friedrich, Bundesminister des Innern",Dr. Hans-Peter Friedrich,hans-peter-friedrich,7,"Herr Präsident! Meine sehr verehrten Damen und Herren! Kolleginnen und Kollegen! Wir stehen mit Entsetzen und mit Trauer vor den täglich zahlreicher werdenden Erkenntnissen über die Mordserie einer terroristischen Bande. Sehr verehrter Herr Präsident, ich glaube, Sie haben soeben sehr würdevoll das zum Ausdruck gebracht, was in uns allen vorgeht: unsere Gedanken, die bei den Angehörigen sind, die damals ihren Schmerz empfunden haben, der durch die Hintergründe, die jetzt Stück für Stück zum Vorschein kommen, einmal mehr verstärkt wird.

Meine Damen und Herren, was uns bleibt, ist das Versprechen, aufzuklären, das Versprechen, diejenigen, die schuldig sind, und ihre Helfershelfer zu bestrafen, und das Versprechen, den geistigen Sumpf, der diesen Untaten zugrunde liegt, mit aller Kraft auszutrocknen.",data/txt/17141.txt,speech,
2567112,141,17,0,,,,8,Beifall im ganzen Hause,data/txt/17141.txt,poi,
2567113,141,17,0,"Dr. Hans-Peter Friedrich, Bundesminister des Innern",Dr. Hans-Peter Friedrich,hans-peter-friedrich,9,"Diese Morde sind nicht nur Angriffe auf einzelne Menschen, sondern ein Angriff auf unsere Gesellschaft, auf unsere freiheitliche Ordnung, auf unsere Demokratie. Ich denke, wir müssen deutlich machen, dass die Frage der Achtung der Würde des Menschen nicht nur eine staatliche Aufgabe, sondern eine gesamtgesellschaftliche Aufgabe ist, vor der wir nun gemeinsam stehen. Für Extremismus, für politische Gewalt und für Fremdenfeindlichkeit darf in unserem Land kein Platz sein.",data/txt/17141.txt,speech,
2567114,141,17,0,,,,10,Beifall im ganzen Hause,data/txt/17141.txt,poi,
