id,sitzung,wahlperiode,in_writing,speaker,speaker_cleaned,speaker_fp,sequence,text,filename,type,speaker_party
2714929,224,17,0,Vizepräsident Dr. h. c. Wolfgang Thierse,Dr. h. c. Wolfgang Thierse,wolfgang-thierse,0,"Guten Tag, liebe Kolleginnen und Kollegen! Nehmen Sie bitte Platz. Die Sitzung ist eröffnet.

Ich rufe den Tagesordnungspunkt 1 auf:

Befragung der Bundesregierung

Die Bundesregierung hat als Thema der heutigen Kabinettssitzung mitgeteilt: Jahresabrüstungsbericht 2012.

Das Wort für den einleitenden fünfminütigen Bericht hat der Staatsminister des Auswärtigen, Herr Michael Georg Link. Bitte schön, Herr Staatsminister.",data/txt/17224.txt,chair,
2714930,224,17,0,"Michael Link, Staatsminister im Auswärtigen Amt",Michael Link,michael-link,1,"Vielen Dank, Herr Präsident. - Sehr geehrte Damen und Herren! Liebe Kolleginnen und Kollegen! Das Bundeskabinett hat heute den 30. Jahresabrüstungsbericht der Bundesregierung verabschiedet. Er ist Ihnen heute Morgen sofort nach der Kabinettssitzung zugegangen.

Abrüstung, Rüstungskontrolle und Nichtverbreitung sind vorrangige Handlungsfelder deutscher Außen- und Sicherheitspolitik. Die Bundesregierung ist dem Ziel einer nuklearwaffenfreien Welt verpflichtet. Sie setzt sich für mehr Sicherheit und Stabilität durch weniger Waffen und höhere Transparenz und die Verhinderung von Proliferation ein.

Die Erfolge im Berichtszeitraum können sich sehen lassen. Trotzdem wären wir in manchen Bereichen gerne noch wesentlich weiter gegangen. Abrüstungspolitik ist aber das Bohren dicker Bretter. Viele Entscheidungen können und wollen wir nur im Konsens mit unseren Partnern treffen.

Ein wichtiges Schlüsseldatum im aktuellen Berichtszeitraum war der NATO-Gipfel in Chicago im Mai 2012. Durch den erfolgreichen Abschluss der Überprüfung des NATO-Verteidigungs- und Abschreckungsdispositivs beim NATO-Gipfel in Chicago im Mai 2012 wurde das Profil der Allianz auch in Abrüstungs- und Rüstungskontrollfragen deutlich gestärkt. Jetzt gilt es, den Dialog mit Russland zu substrategischen Nuklearwaffen voranzubringen. Damit können wir künftige Abrüstungsschritte zwischen den USA und Russland unterstützen und weiter auf die Reduzierung der in Europa stationierten Waffen hinarbeiten.

Zu einem anderen wichtigen Feld des Jahresabrüstungsberichts: konventionelle Rüstungskontrolle. Die Bundesregierung ist für Fortschritte bei der konventionellen Rüstungskontrolle in Europa als ein zentrales und unverzichtbares Element kooperativer europäischer Sicherheitsarchitektur eingetreten. Eines ist klar: Mehr Sicherheit und Stabilität in Europa kann es nur mit und nicht gegen Russland geben. Deshalb setzt sich die Bundesregierung auch bei der Raketenabwehr konsequent für eine kooperative Lösung und den Dialog mit Russland ein.

Die Proliferationsfälle Iran und Nordkorea - ein weiterer wichtiger Teil des Berichts - erfüllen uns weiterhin mit großer Sorge. Bei der laufenden Verhandlungsrunde mit Iran in Almaty - heute Nacht bzw. gestern wurde weiter verhandelt - haben die E 3 plus 3 ein Angebot unterbreitet, von dem wir uns den Einstieg in substanzielle Verhandlungen erhoffen.

Um Proliferationsrisiken tatsächlich und effizient eindämmen zu können, müssen wir den Nuklearen Nichtverbreitungsvertrag stärken. Dies tun wir mit unseren Partnern der Nichtverbreitungs- und Abrüstungsinitiative, NPDI, vor allem mit Blick auf eine reduzierte Rolle von Nuklearwaffen. Gerade hier zählen wir auf die enge Zusammenarbeit mit der Zivilgesellschaft.

Die Bundesregierung hat - um zu einem weiteren Bereich zu kommen - in Libyen und dessen Nachbarstaaten erheblich zur Sicherung und Vernichtung von Waffen beigetragen. Damit hat sie einen wichtigen Beitrag zur Konfliktprävention und Postkonfliktbewältigung in der Gesamtregion, die weiterhin sehr volatil bleibt, geleistet.

Kolleginnen und Kollegen, auf dem Weg zu einer atomwaffenfreien und sicheren Welt liegen noch große Herausforderungen vor uns. Die Bundesregierung zählt bei den erwähnten Themen - ich darf persönlich hinzufügen, dass ich froh bin, dass wir hier über die Fraktionsgrenzen hinweg viele dieser Themen durch die Bank teilen - weiterhin auf die Unterstützung des Bundestages. Für das Auswärtige Amt, das die Erstellung dieses Berichts koordiniert hat, danke ich allen im Vorfeld beteiligten Häusern. - Herr Präsident, damit schließe ich.",data/txt/17224.txt,speech,
2714931,224,17,0,Vizepräsident Dr. h. c. Wolfgang Thierse,Dr. h. c. Wolfgang Thierse,wolfgang-thierse,2,"Herzlichen Dank, Herr Staatsminister. - Damit ist Gelegenheit zur Nachfrage. Ich beginne mit Rolf Mützenich.",data/txt/17224.txt,chair,
2714932,224,17,0,Dr. Rolf Mützenich (SPD),Dr. Rolf Mützenich,rolf-mutzenich,3,"Vielen Dank, Herr Präsident. - Auch ich möchte mich für den Bericht bedanken und insbesondere den Mitarbeiterinnen und Mitarbeitern, die ihn erstellt haben, Dank sagen. Der Bundestag und der entsprechende Unterausschuss, glaube ich, standen da der Bundesregierung auch zur Seite.

Ich würde Ihnen gerne eine grundsätzliche Frage stellen, Herr Staatsminister. Wir alle wissen, dass Abrüstung und Rüstungskontrolle wichtig sind, aber ich denke, dazu gehört ein weiterer Aspekt, nämlich die Frage der Rüstungsexporte. Ich würde Sie gerne fragen: Was ist denn dieser Bericht aus Ihrer Sicht wert, wenn man sich anschaut, dass die Bundesregierung umfangreichen Rüstungsexporten an den Persischen Golf zustimmt? - Der Verteidigungsminister hat ja am Wochenende noch einmal erklärt, die Rüstungslieferungen an den Persischen Golf, die solch ein großes Ausmaß angenommen haben, erfolgten wegen der Bedrohung durch den Iran. Wie kann denn die Bundesregierung hier wirklich glaubhaft versichern, dass sie nachdrücklich für Abrüstung und Rüstungskontrolle eintritt, wenn sie auf der anderen Seite mit dafür sorgt, dass so viele Waffen in solche Spannungsgebiete kommen?",data/txt/17224.txt,speech,spd
2714933,224,17,0,Vizepräsident Dr. h. c. Wolfgang Thierse,Dr. h. c. Wolfgang Thierse,wolfgang-thierse,4,Bitte schön.,data/txt/17224.txt,chair,
2714934,224,17,0,"Michael Link, Staatsminister im Auswärtigen Amt",Michael Link,michael-link,5,"Danke. - Herr Kollege Mützenich, zum gesamten Thema der Export- bzw. Ausfuhrkontrolle, auch im Hinblick auf diesen Bereich, kann ich selbstverständlich nicht allein für mich sprechen; denn die Federführung liegt hier beim BMWi. Aber ich möchte voranstellen: Im Hinblick auf eine verantwortungsvolle Politik der Rüstungsexportkontrolle sind für uns, die Bundesregierung insgesamt, zentrale Ausgangspunkte die ""Politischen Grundsätze der Bundesregierung für den Export von Kriegswaffen und sonstigen Rüstungsgütern"" und - das ist wichtig, weil wir hier nicht allein handeln - der Gemeinsame Standpunkt des Rats der EU betreffend gemeinsame Regeln für die Kontrolle der Ausfuhr von Militärtechnologie. Anhand einer Gesamtabwägung - das ist festzuhalten - muss in jedem Fall einzeln entschieden werden.

Die Region, von der Sie berichtet haben, wird sehr summarisch betrachtet, auch in der Berichterstattung. Insofern darf man schon darauf hinweisen, dass die Details von Land zu Land und von Fall zu Fall durchaus verschieden sind.

Das federführende BMWi prüft derzeit in Abstimmung mit dem Auswärtigen Amt und anderen beteiligten Ressorts, wie dem berechtigten Wunsch des Bundestages nach mehr Transparenz und zeitnäherer Unterrichtung entsprochen werden kann.",data/txt/17224.txt,speech,
2714935,224,17,0,Vizepräsident Dr. h. c. Wolfgang Thierse,Dr. h. c. Wolfgang Thierse,wolfgang-thierse,6,Herzlichen Dank. - Kollege van Aken.,data/txt/17224.txt,chair,
2714936,224,17,0,Jan van Aken (DIE LINKE),Jan van Aken,jan-van-aken,7,"Vielen Dank. - Herr Link, erst einmal möchte ich sagen: Ich finde, Sie beweisen Mut, dass Sie hier diesen Abrüstungsbericht vorstellen. Denn Sie stehen für eine Bundesregierung, in deren Regierungszeit der ganze Etat für Abrüstungspolitik derart zusammengestrichen worden ist wie eigentlich bei keiner Regierung vorher. Sie geben in diesem Jahr viel weniger für Abrüstungs-politik aus als noch vor vier Jahren. Nur eine Zahl vorweg: Wissen Sie eigentlich, dass der Betrag, den Sie für Hermesbürgschaften zur Absicherung von Rüstungsexporten bereitstellen, hundertmal höher ist als der Betrag, den Sie für die Abrüstungspolitik ausgeben? Aber gut, das nur einmal vorhergeschickt.

Ich versuche gerade, eine Art Nettobilanz der Auf- und Abrüstung zu erstellen. Wir wissen, wie viele Waffenexporte Sie genehmigen. Mich würde interessieren: Wie viel haben Sie konkret abgerüstet? - Sie haben gerade explizit Libyen erwähnt und gesagt, dass dort Waffen vernichtet werden. Ich selbst kenne das Beispiel aus dem Südsudan, wo es auch ein solches Abrüstungsprojekt gibt. Ich habe mit den Abrüstern dort im Südsudan gesprochen. Sie haben mir gesagt: Vernichtet haben wir keine einzige Waffe; wir haben sie umgeschichtet, weg von den Milizen und hin zur regulären Armee. - Deswegen jetzt die Frage: Wie viele Waffen wurden in Libyen konkret eingesammelt und vernichtet, das heißt abgerüstet?",data/txt/17224.txt,speech,linke
2714937,224,17,0,Vizepräsident Dr. h. c. Wolfgang Thierse,Dr. h. c. Wolfgang Thierse,wolfgang-thierse,8,"Herr Kollege, Sie müssen zum Schluss Ihrer Frage kommen.",data/txt/17224.txt,chair,
2714938,224,17,0,Jan van Aken (DIE LINKE),Jan van Aken,jan-van-aken,9,"Ich komme zum Schluss. - Das war jetzt die konkrete Frage. Ich möchte nämlich die Zahl der abgerüsteten Waffen mit der Zahl der exportierten Waffen vergleichen. Dann können wir einmal sehen, ob Sie netto ab- oder aufgerüstet haben.",data/txt/17224.txt,speech,linke
2714939,224,17,0,Vizepräsident Dr. h. c. Wolfgang Thierse,Dr. h. c. Wolfgang Thierse,wolfgang-thierse,10,Herr Staatsminister.,data/txt/17224.txt,chair,
2714940,224,17,0,"Michael Link, Staatsminister im Auswärtigen Amt",Michael Link,michael-link,11,"Herr Kollege van Aken, ich habe nicht Mut, den Bericht vorzustellen; ich habe das Glück, den Bericht vorzustellen. Denn darin ist ein ganzes Jahr Arbeit der Bundesregierung aus den verschiedenen Ressorts eingeflossen.

Ich antworte sehr gerne auf Ihre Frage zum Beitrag zur Abrüstung und Rüstungskontrolle in Libyen. Ich habe es schon andeutungsweise erwähnt. Der Bericht ist in diesem Bereich aber sehr viel ausführlicher; ich empfehle Ihnen wirklich die ausführliche Lektüre. Die Bundesregierung verfolgt einen umfassenden Ansatz bei der Sicherung und Vernichtung von Waffen und Munition. Damit leisten wir konkret vor Ort einen ganz entscheidenden Beitrag in einem Bereich, in dem eine enorme Zahl von vagabundierenden Minen und einzelnen Waffen vorzufinden ist, bei denen, wenn wir nicht an der Vernichtung beteiligt wären, weit über das Land hinaus die Gefahr bestünde, dass sie in den illegalen Waffenhandel gelangen.

So haben wir beispielsweise mit erheblichen Mitteln das libysche Zentrum für Minenräumung und Waffenkontrolle mit aufgebaut. In Zusammenarbeit mit der GIZ - auch das BMZ ist hier intensiv beteiligt - und der EU tragen wir in den nächsten Jahren - das ist eine langfristige Aufgabe - zur Verbesserung der Lagerhaltung von Waffen und Munitionen bei. Die Bundesregierung ermöglichte drei Lufttransporte - konkret: von Inspek-tionsteams der OVCW zu den Lagern chemischer Kampfstoffe - und lieferte in größerem Umfang Ausrüstungsgegenstände zur Sicherung dieser Kampfstoffe.",data/txt/17224.txt,speech,
2714941,224,17,0,Vizepräsident Dr. h. c. Wolfgang Thierse,Dr. h. c. Wolfgang Thierse,wolfgang-thierse,12,Danke schön. - Rainer Stinner ist der Nächste.,data/txt/17224.txt,chair,
2714942,224,17,0,Dr. Rainer Stinner (FDP),Dr. Rainer Stinner,rainer-stinner,13,"Vielen Dank, Herr Präsident. - Herr Staatsminister, Sie hatten das Thema ""amerikanische Abrüstungsinitiativen"" schon kurz in einem Satz einleitend erwähnt. Amerika hat jetzt eine neue Administration. Außenminister Kerry war gestern erstmals hier in Berlin. Deshalb meine Frage an Sie und damit an die Bundesregierung: Gibt es konkrete Hinweise, dass die amerikanische Regierung mit den Russen weitere Abrüstungsinitiativen in Angriff nehmen will? Welche Möglichkeiten, welche Erfolgswahrscheinlichkeiten sehen Sie in diesem Bereich? Was kann die Bundesregierung tun, um diesen - wenn das denn stattfindet - wichtigen Schritt zu unterstützen?",data/txt/17224.txt,speech,fdp
2714943,224,17,0,"Michael Link, Staatsminister im Auswärtigen Amt",Michael Link,michael-link,14,"Herr Kollege Stinner, der gestrige Besuch von Außenminister Kerry war dabei in der Tat ein wichtiger Meilenstein. Die Gespräche mit der Bundesregierung haben stattgefunden, ebenfalls gestern hier in Berlin die bilateralen Gespräche von Außenminister Kerry mit seinem russischen Kollegen Lawrow.

Wir werben gegenüber Moskau darum - auch Washington hat gestern in den Gesprächen sehr klare Signale ausgesendet -, dass weitere Abrüstungsschritte vorgenommen werden. Dafür brauchen wir insbesondere einen Nachfolgeprozess zu New START zwischen den USA und Russland. Das ist aus unserer Sicht unerlässlich. Wir setzen uns dafür ein, dass der Umgang mit substrategischen Nuklearwaffen, für die es bislang eben kein Abrüstungsregime gibt, in die Gespräche zur weiteren Reduzierung von Nuklearwaffen einbezogen wird. Hier sehen wir Chancen.

Schließlich: Das auf dem NATO-Gipfel im Mai 2012 beschlossene Dialogangebot an Russland zu Maßnahmen für mehr Transparenz im Bereich ""substrategische Nuklearwaffen"" könnte konkrete Abrüstungsschritte zwischen den USA und Russland künftig unterstützen und flankieren. Wir sehen hier durchaus positive Bewegung.",data/txt/17224.txt,speech,
2714944,224,17,0,Vizepräsident Dr. h. c. Wolfgang Thierse,Dr. h. c. Wolfgang Thierse,wolfgang-thierse,15,Kollegin Brugger ist die Nächste.,data/txt/17224.txt,chair,
2714945,224,17,0,Agnes Brugger (BÜNDNIS 90/DIE GRÜNEN),Agnes Brugger,agnes-brugger,16,"Vielen Dank für den Bericht. Er ist in seiner Rhetorik sehr schön, aber es stellt sich die Frage nach der Substanz, und die ist an einigen Stellen nicht zufriedenstellend.

Ich würde gerne das Stichwort ""substrategische Atomwaffen"" aufgreifen. Obama hat ja in seiner Rede zur Lage der Nation weitere Schritte zur Abrüstung angekündigt. Außenminister Westerwelle hat dies unterstützt und eingefordert. Mich würde interessieren, welche Initiativen die Bundesregierung konkret plant, um gerade beim Thema ""substrategische Atomwaffen"" voranzukommen, natürlich auch vor dem Hintergrund, dass im Koalitionsvertrag in Aussicht gestellt wurde, dass die amerikanischen Atomwaffen aus Deutschland abgezogen werden sollen. Allerdings beobachten wir gerade weniger ihren Abzug, sondern ihre Modernisierung; und damit steht auch ihr Verbleib an.",data/txt/17224.txt,speech,gruene
2714946,224,17,0,"Michael Link, Staatsminister im Auswärtigen Amt",Michael Link,michael-link,17,"Danke, Frau Kollegin. - Zu den substrategischen Nuklearwaffen: Wir setzen uns natürlich - ich habe es erwähnt - für den Abzug dieser nichtstrategischen Atomwaffen aus Deutschland ein. Das können und wollen wir aber nicht im Alleingang oder bilateral mit den USA machen. Vielmehr kann das - das haben wir immer klar gesagt, und das bringen wir auch noch einmal in dem heute vorgelegten Bericht sehr deutlich zum Ausdruck - nur im Einklang mit unseren Verbündeten in der NATO geschehen. Wir können und wollen das nicht im Alleingang machen. In der NATO besteht aber momentan - ganz deutlich gesagt - kein Konsens über einen Abzug. Für einige Partner spielen die substrategischen Nuklearwaffen noch immer eine wichtige Rolle als Rückversicherung gegenüber Russland.

Dennoch sind wir beim schon mehrfach erwähnten Gipfel in Chicago einen entscheidenden Schritt weitergekommen, nämlich durch das dort beschlossene Dialog-angebot zu Maßnahmen für mehr Transparenz. Genau bei diesem Waffentypus, den substrategischen Nuklearwaffen, ist die NATO jetzt in der Lage, die nächsten -Abrüstungsschritte zwischen den USA und Russland tatsächlich zu flankieren. Aber wie gesagt: In diesem Bereich besteht noch kein Konsens.",data/txt/17224.txt,speech,
2714947,224,17,0,Vizepräsident Dr. h. c. Wolfgang Thierse,Dr. h. c. Wolfgang Thierse,wolfgang-thierse,18,Nächste Fragestellerin ist Uta Zapf.,data/txt/17224.txt,chair,
