id,sitzung,wahlperiode,in_writing,speaker,speaker_cleaned,speaker_fp,sequence,text,filename,type,speaker_party
2555055,135,17,0,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,0,"Die Sitzung ist eröffnet.

Liebe Kolleginnen und Kollegen! Ich begrüße Sie herzlich zur 135. Sitzung des Bundestages.

Interfraktionell ist vereinbart worden, die heutige Tagesordnung um die Beratung des Antrags der Fraktion Bündnis 90/Die Grünen auf der Drucksache 17/7359 zu erweitern. Dieser Zusatzpunkt soll zusammen mit dem ersten Tagesordnungspunkt aufgerufen werden. Außerdem ist vorgesehen, die Wahl der Mitglieder des Gremiums gemäß § 3 Abs. 3 des Stabilisierungsmechanismusgesetzes - das ist unser Tagesordnungspunkt 7 - auf heute vorzuziehen. Die Wahl soll im Anschluss an die im Zusammenhang mit der Regierungserklärung vorgesehenen namentlichen Abstimmungen erfolgen. Nach der Fragestunde ist dann noch eine von der Fraktion Die Linke verlangte Aktuelle Stunde zur Steuerpolitik geplant.",data/txt/17135.txt,chair,
2555056,135,17,0,Dr. Dagmar Enkelmann [DIE LINKE],Dr. Dagmar Enkelmann,dagmar-enkelmann,1,Zum Steuerchaos!,data/txt/17135.txt,poi,linke
2555057,135,17,0,Gegenruf des Abg. Jürgen Trittin [BÜNDNIS 90/DIE GRÜNEN],Jürgen Trittin,jurgen-trittin,2,Wie? Redet der Seehofer da für euch?,data/txt/17135.txt,poi,gruene
2555058,135,17,0,,,,3,Heiterkeit bei Abgeordneten der SPD und des BÜNDNISSES 90/DIE GRÜNEN,data/txt/17135.txt,poi,
2555059,135,17,0,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,4,"- Ich habe keinen Zweifel daran, dass die Zwischenrufe, wie meistens, im Protokoll erfasst sind, sodass sie hier nicht wiederholt werden müssen.",data/txt/17135.txt,chair,
2555060,135,17,0,Sigmar Gabriel [SPD],Sigmar Gabriel,sigmar-gabriel,5,"Schade, Herr Präsident!",data/txt/17135.txt,poi,spd
2555061,135,17,0,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,6,"Ich stelle jedenfalls Einvernehmen zu den von mir gerade vorgetragenen beabsichtigten Veränderungen fest. Dann können wir so verfahren.

Ich rufe den Tagesordnungspunkt 1 sowie den gerade aufgesetzten Zusatzpunkt 1 auf:

1	Abgabe einer Regierungserklärung durch die Bundeskanzlerin

zum Europäischen Rat und zum Eurogipfel am 26. Oktober 2011 in Brüssel

ZP 1	Beratung des Antrags der Abgeordneten Dr. Gerhard Schick, Fritz Kuhn, Dr. Thomas Gambke, weiterer Abgeordneter und der Fraktion BÜNDNIS 90/DIE GRÜNEN

Einsetzung einer Kommission des Deutschen Bundestages zur Regulierung der Großbanken

- Drucksache 17/7359 -

Überweisungsvorschlag:

Finanzausschuss (f)

Ausschuss für Wirtschaft und Technologie

Ausschuss für die Angelegenheiten der Europäischen Union

Haushaltsausschuss

Zu der Regierungserklärung liegen mehrere Entschließungsanträge vor. Wir werden mindestens drei namentliche Abstimmungen im Anschluss an die Regierungserklärung haben. Stellen Sie sich darauf bitte schon einmal ein.

Nach einer interfraktionellen Vereinbarung sind für die Aussprache im Anschluss an die Regierungserklärung 90 Minuten vorgesehen. - Auch hierzu höre ich keinen Widerspruch. Dann können wir das so handhaben.

Das Wort zur Abgabe einer Regierungserklärung erhält nun die Bundeskanzlerin, Frau Dr. Angela Merkel.",data/txt/17135.txt,chair,
2555062,135,17,0,,,,7,Beifall bei der CDU/CSU und der FDP,data/txt/17135.txt,poi,
2555063,135,17,0,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,8,,data/txt/17135.txt,chair,
2555064,135,17,0,"Dr. Angela Merkel, Bundeskanzlerin","Dr. Angela Merkel,",angela-merkel,9,"Herr Präsident! Liebe Kolleginnen und Kollegen! Vor gut drei Jahren löste die Insolvenz der Investmentbank Lehman Brothers den größten Börsencrash der Nachkriegszeit aus. Was als amerikanische Immobilienkrise begann, entwickelte sich rasch zu einer globalen Finanzkrise. Gemeinsame Anstrengungen der Bundesregierung und des Bundestages haben damals verhindert, dass Deutschland in eine tiefe Rezession geriet. Den Bürgerinnen und Bürgern hat die Krise dennoch viel abverlangt: wirtschaftliche Einbußen, aber auch Geduld und Vertrauen.

Heute können wir festhalten: Unsere gemeinsamen Anstrengungen haben sich gelohnt; denn Deutschland ist stärker aus der globalen Finanzkrise hervorgegangen, als es in sie hineingegangen ist. Wir können uns über ein beachtliches Wirtschaftswachstum freuen. Und vor allen Dingen ist die Arbeitslosigkeit so gering wie seit 20 Jahren nicht mehr.",data/txt/17135.txt,speech,
2555065,135,17,0,,,,10,Beifall bei der CDU/CSU und der FDP,data/txt/17135.txt,poi,
