id,sitzung,wahlperiode,in_writing,speaker,speaker_cleaned,speaker_fp,sequence,text,filename,type,speaker_party
2461051,80,17,0,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,0,"Die Sitzung ist eröffnet.

Nehmen Sie bitte Platz. Guten Morgen, liebe Kolleginnen und Kollegen! Ich begrüße Sie alle herzlich zu der Plenarsitzung des Deutschen Bundestages.

Ich rufe Tagesordnungspunkt 1 auf:

Abgabe einer Regierungserklärung durch die Bundeskanzlerin

zum Europäischen Rat am 16./17. Dezember 2010 in Brüssel

Zu dieser Regierungserklärung und dem damit verbundenen Thema liegt je ein Entschließungsantrag der Fraktion der SPD, der Fraktion Die Linke sowie der Fraktion Bündnis 90/Die Grünen vor. Nach einer interfraktionellen Vereinbarung sind für die Aussprache im Anschluss an die Regierungserklärung 90 Minuten vorgesehen. - Ich höre keinen Widerspruch. Dann ist das so beschlossen.

Das Wort zur Abgabe einer Regierungserklärung hat die Bundeskanzlerin, Frau Dr. Angela Merkel.",data/txt/17080.txt,chair,
2461052,80,17,0,,,,1,Beifall bei der CDU/CSU und der FDP,data/txt/17080.txt,poi,
2461053,80,17,0,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,2,,data/txt/17080.txt,chair,
2461054,80,17,0,"Dr. Angela Merkel, Bundeskanzlerin","Dr. Angela Merkel,",angela-merkel,3,"Herr Präsident! Liebe Kolleginnen und Kollegen! Das Jahr 2010 war für die Europäische Union, für alle Bürgerinnen und Bürger Europas, ein Jahr großer Herausforderungen und auch ein Jahr grundlegender Entscheidungen. All das, was vorgefallen ist, steht in engstem Zusammenhang mit der internationalen Finanz- und Wirtschaftskrise und den Auswirkungen, die sie hatte. Ich darf sagen: Wir haben in diesem Jahr erfahren, was den Kern der Wirtschafts- und Währungsunion und damit der Europäischen Union insgesamt ausmacht; wir haben erfahren, dass Europa eine Verantwortungsgemeinschaft ist.

Nach dem Zweiten Weltkrieg haben unsere politischen Vorgänger Verantwortung übernommen, für Europa und für seine Gemeinschaft. Dies hat zu der längsten Friedensperiode geführt, die es je in Europa gegeben hat. Deutschland profitiert von dieser Gemeinschaft, von der Währung und dem Binnenmarkt. Ich darf auch sagen: Deutschland profitiert in ganz besonderer Weise. Umso ernster nehmen wir heute unsere Verantwortung für eine gute Zukunft der Europäischen Union.

Der Deutsche Bundestag hat in diesem Jahr seinen Beitrag dazu geleistet, dass wir feststellen können: Die Europäische Union wurde durch die Krise der gemeinsamen Währung auf das Stärkste gefordert; sie musste sich bewähren, und sie hat sich bewährt. Die Europäische Union - ich nenne hier insbesondere die Europäische Kommission, den Europäischen Rat mit seinem ständigen Präsidenten und die Mitgliedstaaten - hat mutig, abgestimmt und entschlossen gehandelt. Deshalb können wir auf das bisher Erreichte stolz sein.",data/txt/17080.txt,speech,
2461055,80,17,0,,,,4,Beifall bei der CDU/CSU und der FDP,data/txt/17080.txt,poi,
2461056,80,17,0,"Dr. Angela Merkel, Bundeskanzlerin","Dr. Angela Merkel,",angela-merkel,5,"Es ist unbestreitbar, dass einzelne Euro-Staaten vor schwierigen Herausforderungen stehen. Genauso unbestreitbar ist aber auch, dass sich der Euro selbst als krisenfest erwiesen hat. Ich darf die Frage stellen, was wohl in den Turbulenzen der Wirtschaftskrise stattgefunden hätte, wenn wir alle unsere eigene Währung gehabt hätten. Heute kann man sagen: Bei der Binnenstabilität liegen wir im Durchschnitt unter dem Inflationsziel der Europäischen Zentralbank von 2 Prozent. Der Wert des Euro im Vergleich zu anderen Währungen wie etwa dem amerikanischen Dollar liegt deutlich über dem langjährigen Mittel. Das heißt, der Euro ist bezüglich seines Innen- und seines Außenwertes stabil. Das sollten wir trotz aller Sorgen nicht übersehen; darauf lässt sich aufbauen.

Morgen nun wird der Europäische Rat die Maßnahmen umsetzen, die wir bereits im Oktober mit den Weichenstellungen eingeleitet haben. Die Chancen dafür stehen gut, dank der ausgezeichneten Vorbereitung durch die Finanzminister der Euro-Zone, die Europäische Kommission und den Präsidenten des Europäischen Rates. Damit werden die beiden Aufträge erfüllt, die der Europäische Rat im Oktober an den Präsidenten des Europäischen Rates und die Europäische Kommission vergeben hat.

Erstens wird der Auftrag erfüllt, die Grundzüge eines auf Dauer angelegten, robusten Krisenbewältigungsrahmens der Mitgliedstaaten zu entwickeln, um die Finanzstabilität der Euro-Zone als Ganzes zu wahren. Darin sollen sowohl der Privatsektor als auch der Internationale Währungsfonds eine Rolle haben, und die Inanspruchnahme des Mechanismus soll an strikte Auflagen geknüpft werden.

Zweitens wird der Auftrag erfüllt, einen Vorschlag für die zur Einrichtung des Mechanismus erforderliche eng begrenzte Vertragsänderung vorzulegen, wobei ausdrücklich das Beistandsverbot in Art. 125 des Vertrages über die Arbeitsweise der Europäischen Union nicht angetastet werden darf.",data/txt/17080.txt,speech,
2461057,80,17,0,,,,6,Beifall bei der CDU/CSU und der FDP,data/txt/17080.txt,poi,
2461058,80,17,0,"Dr. Angela Merkel, Bundeskanzlerin","Dr. Angela Merkel,",angela-merkel,7,"Auf dieser Grundlage hat Präsident Van Rompuy gemeinsam mit der Europäischen Kommission in den letzten Wochen Konsultationen mit den Mitgliedstaaten des Europäischen Rates geführt. Dazu wird er uns morgen seinen Bericht vorlegen, und die Oktoberbeschlüsse werden umgesetzt. Außerdem wird die Erklärung der Finanzminister der Euro-Zone vom 28. November 2010, in der die Grundzüge des neuen Mechanismus verabredet wurden, vom Europäischen Rat beschlossen werden. Auf dieser Grundlage werden wir mit der Kommission die Details - ich betone: die Details - für eine Vereinbarung unter den Mitgliedern der Euro-Zone bis März 2011 ausarbeiten. Die bereits in der Euro-Gruppe vereinbarten Grundzüge enthalten alle Elemente, für die wir uns in enger Abstimmung mit Frankreich stets starkgemacht haben und die ich auch für unverzichtbar halte.

Erstens. Es handelt sich um einen Krisenmechanismus der Mitgliedstaaten der Euro-Zone. Das heißt, es werden keine Hoheitsrechte an die Europäische Union übertragen.

Zweitens. Voraussetzung für die Auslösung des Mechanismus ist die Gefährdung der Finanzstabilität der Euro-Zone insgesamt.

Drittens. Über die Inanspruchnahme entscheiden wir in der Euro-Zone einstimmig.

Viertens. Der Internationale Währungsfonds wird eng eingebunden.

Fünftens. Die Inanspruchnahme des Mechanismus durch einen Euro-Mitgliedstaat erfolgt auf der Grundlage einer umfassenden Analyse der Schuldentragfähigkeit, die die Europäische Kommission und der Internationale Währungsfonds in Verbindung mit der Europäischen Zentralbank erstellen werden.

Sechstens. Finanzielle Unterstützung wird an strenge Bedingungen geknüpft.

Siebtens. Private Gläubiger werden fallweise in die Krisenbewältigung eingebunden. Ist die Schuldentragfähigkeit eines Landes nicht gewährleistet, müssen - ich wiederhole: müssen - die privaten Gläubiger einen Beitrag leisten. Dies entspricht dem, was bei Programmen des Internationalen Währungsfonds üblich ist.",data/txt/17080.txt,speech,
2461059,80,17,0,Thomas Oppermann [SPD],Thomas Oppermann,thomas-oppermann,8,Und wer stellt das fest?,data/txt/17080.txt,poi,spd
2461060,80,17,0,"Dr. Angela Merkel, Bundeskanzlerin","Dr. Angela Merkel,",angela-merkel,9,"- Ich hatte das gesagt. Herr Oppermann, ich wiederhole es für Sie gerne. Das war unter Punkt fünf: Die Frage der Schuldentragfähigkeit wird festgestellt von der Europäischen Kommission und",data/txt/17080.txt,speech,
2461061,80,17,0,Thomas Oppermann [SPD],Thomas Oppermann,thomas-oppermann,10,Einstimmig!,data/txt/17080.txt,poi,spd
2461062,80,17,0,"Dr. Angela Merkel, Bundeskanzlerin","Dr. Angela Merkel,",angela-merkel,11,"dem Internationalen Währungsfonds in Verbindung mit der Europäischen Zentralbank. Das sind die drei Institutionen, die aus unserer Sicht, die aus Sicht der Mitgliedstaaten die Legitimität haben, über die Frage ""Schuldentragfähigkeit - ja oder nein?"" zu entscheiden.",data/txt/17080.txt,speech,
2461063,80,17,0,,,,12,Beifall bei der CDU/CSU und der FDP,data/txt/17080.txt,poi,
2461064,80,17,0,"Dr. Angela Merkel, Bundeskanzlerin","Dr. Angela Merkel,",angela-merkel,13,"In den Grundzügen steht an dieser Stelle ""unerwarteterweise"", weil man nicht den Eindruck erwecken möchte, dass heute eine solche Situation herrscht. Wenn man unerwarteterweise zu der Meinung kommt, dass die Schuldentragfähigkeit nicht gewährleistet ist, dann müssen die privaten Gläubiger beteiligt werden in der Form, dass ein Weg vereinbart wird, wie die Schuldentragfähigkeit wiederhergestellt werden kann, und dann fließen die Liquiditätsmittel wieder.",data/txt/17080.txt,speech,
2461065,80,17,0,,,,14,Beifall des Abg. Peter Bleser [CDU/CSU],data/txt/17080.txt,poi,
