id,sitzung,wahlperiode,in_writing,speaker,speaker_cleaned,speaker_fp,sequence,text,filename,type,speaker_party
2648868,190,17,0,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,0,"Die Sitzung ist eröffnet. Nehmen Sie bitte Platz.

Liebe Kolleginnen und Kollegen! Ich begrüße Sie alle herzlich zur ersten Plenarsitzung des Deutschen Bundestages nach unserer parlamentarischen Sommerpause. Ich hoffe, Sie haben sich alle gut erholt und sind gut gelaunt und hoch motiviert für die beginnende Haushaltswoche des Deutschen Bundestages nach Berlin zurückgekehrt.",data/txt/17190.txt,chair,
2648869,190,17,0,Renate Künast [BÜNDNIS 90/DIE GRÜNEN],Renate Künast,renate-kunast,1,Wir waren viel schwimmen!,data/txt/17190.txt,poi,gruene
2648870,190,17,0,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,2,"- Es gefällt mir gut, Frau Künast, dass Sie nicht nur überhaupt offensichtlich viel schwimmen waren, sondern sich dabei an die Empfehlung gehalten haben, nicht zu weit hinauszuschwimmen.",data/txt/17190.txt,chair,
2648871,190,17,0,,,,3,Heiterkeit im ganzen Hause,data/txt/17190.txt,poi,
2648872,190,17,0,Volker Kauder [CDU/CSU],Volker Kauder,volker-kauder,4,Und sie ist pünktlich!,data/txt/17190.txt,poi,cducsu
2648873,190,17,0,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,5,"Für den Ablauf dieser Woche will ich nur der guten Ordnung halber darauf hinweisen, dass wir morgen aus gegebenem Anlass um 10 Uhr mit den Plenarberatungen beginnen, am Donnerstag und am Freitag wiederum um 9 Uhr.

Liebe Kolleginnen und Kollegen, bevor wir in die Tagesordnung eintreten, bitte ich Sie, sich von den Plätzen zu erheben.

Mit großer Bestürzung haben wir während der parlamentarischen Sommerpause vom Tod unseres Kollegen Jürgen Herrmann erfahren, der am 11. August bei einer Bergwanderung in Tirol im Alter von 49 Jahren an den Folgen eines Herzversagens verstorben ist.

Nach Schule und Ausbildung war Jürgen Herrmann über 20 Jahre im Polizeidienst des Landes Nordrhein-Westfalen tätig. Zehn Jahre lang, seit 2002, gehörte Jürgen Herrmann dem Deutschen Bundestag an. Sein politisches Engagement begann sehr früh. Mit 20 Jahren war Jürgen Herrmann der CDU in seiner Heimatgemeinde Brakel beigetreten, wo er schon bald den Vorsitz der örtlichen Jungen Union übernahm. Später folgte eine mehrjährige Mandatstätigkeit als Mitglied des Stadtrates von Brakel, ein Amt, das er bis 1995 wahrnahm. Ein Jahr später wurde er der Vorsitzende des CDU-Stadtverbandes Brakel und 1999 Vorsitzender des CDU-Kreisverbandes Höxter.

2002 wurde Jürgen Herrmann als Vertreter des Wahlkreises Höxter-Lippe II in den Deutschen Bundestag gewählt, dem er ohne Unterbrechung bis zu seinem Tod vor wenigen Wochen angehörte. Hier war er vom Oktober 2005 bis zum Oktober 2009 stellvertretender verteidigungspolitischer Sprecher der CDU/CSU-Bundestagsfraktion. Seit Beginn dieser Wahlperiode war Jürgen Herrmann ordentliches Mitglied im Haushaltsausschuss und ist dort wie als stellvertretendes Mitglied im Verteidigungsausschuss ganz besonders den Aufgaben der inneren wie der äußeren Sicherheit verbunden geblieben.

Jürgen Herrmann war ein ruhiger und besonnener Politiker, der aufgrund seiner vielfältigen beruflichen Erfahrungen als Polizist, als engagiertes Mitglied der -Gewerkschaft der Polizei und als langjähriger Kommunalpolitiker die Sorgen und Nöte der Menschen vor Ort genauestens kannte. Jürgen Herrmann hat diese Erfahrungen und Kenntnisse in seine Arbeit als Bundestagsabgeordneter eingebracht und nie die Interessen der Bürger seiner westfälischen Heimatregion aus dem Blick verloren, wie die eindrucksvolle Anteilnahme der Bürgerschaft am Tage seiner Beisetzung deutlich machte.

Mit seinem frühen und tragischen Tod verliert der Deutsche Bundestag einen fachlich geschätzten und beliebten Kollegen. Unser Mitgefühl gilt seinen Angehörigen, insbesondere seiner Ehefrau und seinen beiden Söhnen.

Wir werden Jürgen Herrmann und sein politisches und gesellschaftliches Engagement mit großer Dankbarkeit in Erinnerung behalten.

Liebe Kolleginnen und Kollegen, in der Sommerpause hat uns auch die Nachricht vom Tod zweier langjähriger ehemaliger Mitglieder und Vizepräsidenten des Deutschen Bundestages erreicht. Wir trauern um -Liselotte Funcke, die am 1. August im Alter von 94 Jahren verstorben ist, und um Georg Leber, der am 21. August gestorben ist. Er wurde 91 Jahre alt.

Liselotte Funcke und Georg Leber waren große Persönlichkeiten, die eng mit der Geschichte der Bundes-republik verbunden sind. Sie werden uns als herausragende Politiker in Erinnerung bleiben. Beide gehörten einer Generation an, die unsere Demokratie nach dem Zweiten Weltkrieg entscheidend gestaltet hat.

Am Ende des Ersten Weltkrieges bzw. kurz danach geboren, erlebten sie ihre Kindheit in der Weimarer Republik, dem ersten, gescheiterten Versuch, in Deutschland eine Demokratie aufzubauen. Ihre Jugend prägten die bitteren Erfahrungen von Diktatur und Krieg. Für beide war es deshalb keine Frage, nach dem Zusammenbruch des Nationalsozialismus die Geschicke ihres Landes selbst in die Hand zu nehmen und beim Aufbau der jungen Bundesrepublik mit persönlichem Einsatz zu helfen.

Schon 1946 schloss sich Liselotte Funcke der FDP an. Georg Leber trat im Jahr darauf in die SPD ein. Zehn Jahre später, 1957, wurde der gelernte Maurer und überzeugte Gewerkschafter Georg Leber zum ersten Mal in den Deutschen Bundestag gewählt, dem er sieben Legislaturperioden lang von 1957 bis 1983 angehörte. Von 1979 bis zu seinem Ausscheiden aus dem Bundestag im Jahr 1983 war Georg Leber Vizepräsident des Bundestages. In dieses Amt brachte er seine große Fähigkeit zu Ausgleich und zu Vermittlung ein, die auch nach seinem Ausscheiden aus den politischen Ämtern von den Tarifpartnern oft und gerne in Anspruch genommen wurde.

Nicht nur als Parlamentarier, sondern auch als Minister hat Georg Leber sich Respekt und Anerkennung verdient. Das gilt nicht nur für seine Zeit als Bundesverkehrsminister in der ersten Großen Koalition. Unvergessen ist er vor allem im Amt des Verteidigungsministers, in dem er hohes Ansehen genoss - insbesondere bei den Soldaten.

Liselotte Funcke wurde 1961, nach elf Jahren im nordrhein-westfälischen Landtag, zum ersten Mal in den Bundestag gewählt und machte sich einen Namen als Steuer- und Finanzexpertin. Auch als Vizepräsidentin wurde sie von den Kolleginnen und Kollegen sehr geschätzt. Zehn Jahre amtierte sie, bewies dabei Umsicht, traf immer den richtigen Ton für ein gutes Miteinander. 1979 kehrte sie noch einmal in die nordrhein-westfälische Landespolitik zurück. Auf Wunsch ihrer Partei wurde die geborene Politikerin, wie Walter Scheel sie einmal genannt hat, Wirtschaftsministerin im Kabinett von Ministerpräsident Johannes Rau.

Auch nach ihrer Zeit als Parlamentarier und Minister blieben Liselotte Funcke und Georg Leber der Politik verbunden. Georg Leber engagierte sich erfolgreich als Vermittler in schwierigen Tarifverhandlungen. Liselotte Funcke wurde von 1981 bis 1991 unter den Kanzlern Helmut Schmidt und Helmut Kohl Ausländerbeauftragte der Bundesregierung und war ihrer Zeit politisch voraus. Sie sprach schon damals Themen an, die noch heute aktuell sind: So wies sie auf die Herausforderungen durch die demografische Entwicklung hin und betonte die Chancen der Zuwanderung. Manche ihrer zunächst unbequemen Empfehlungen sind inzwischen fast zum politischen Gemeingut geworden.

Lieselotte Funcke und Georg Leber haben sich innerhalb und außerhalb des Bundestages um unser Land verdient gemacht. Wir werden ihnen ein ehrendes Andenken bewahren. Ihren Angehörigen spreche ich im Namen des ganzen Hauses meine Anteilnahme aus.

Sie haben sich zu Ehren der verstorbenen Kollegin und der verstorbenen Kollegen von Ihren Plätzen erhoben. Ich danke Ihnen.

Liebe Kolleginnen und Kollegen, ich rufe nun unsere Tagesordnungspunkte 1 a und b sowie den Tagesordnungspunkt 2 auf:

1	a)	Erste Beratung des von der Bundesregierung eingebrachten Entwurfs eines Gesetzes über die Feststellung des Bundeshaushaltsplans für das Haushaltsjahr 2013 (Haushaltsgesetz 2013)

- Drucksache 17/10200 -

Überweisungsvorschlag:

Haushaltsausschuss

b)	Beratung der Unterrichtung durch die Bundes-regierung

Finanzplan des Bundes 2012 bis 2016

- Drucksache 17/10201 -

Überweisungsvorschlag:

Haushaltsausschuss

2	Erste Beratung des von der Bundesregierung eingebrachten Entwurfs eines Haushaltsbegleitgesetzes 2013 (HBeglG 2013)

- Drucksache 17/10588 -

Überweisungsvorschlag:

Haushaltsausschuss (f)

Rechtsausschuss

Ausschuss für Arbeit und Soziales

Nach einer interfraktionellen Vereinbarung sind im Rahmen der Haushaltsberatungen für die heutige Aussprache im Anschluss an die einstündige Einbringung des Haushalts sechs Stunden, für Mittwoch acht Stunden, für Donnerstag neuneinhalb Stunden und für Freitag dreieinhalb Stunden vorgesehen. Darf ich Ihr Einverständnis zu dieser Vereinbarung feststellen? - Das ist der Fall.

Dann erteile ich nun zur Einbringung des Haushalts das Wort dem Bundesminister der Finanzen, Herrn Dr. Wolfgang Schäuble.",data/txt/17190.txt,chair,
2648874,190,17,0,,,,6,Beifall bei der CDU/CSU und der FDP,data/txt/17190.txt,poi,
2648875,190,17,0,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,7,,data/txt/17190.txt,chair,
2648876,190,17,0,"Dr. Wolfgang Schäuble, Bundesminister der Finanzen",Dr. Wolfgang Schäuble,wolfgang-schauble,8,"Herr Präsident! Meine sehr verehrten Damen und Herren! Die wirtschaftliche Lage, in die jede Haushaltsberatung eingebettet ist, wird auch in diesem Jahr überschattet von der Vertrauenskrise, die man sich angewöhnt hat verkürzt Euro-Krise zu nennen. Sie ist nicht vorbei, auch wenn wir Kurs halten. Probleme aufgrund zu hoher Staatsverschuldung, Instabilitäten im Bankensektor und als Folge Phasen der Unsicherheit auch in der Realwirtschaft werden Europa und die Welt leider auch in den nächsten Monaten noch beschäftigen.

Deutschland ist bisher gut durch die Krise gekommen. Die hervorragende wirtschaftliche Entwicklung der letzten beiden Jahre schwächt sich allerdings etwas ab. Das ist zum guten Teil eine Normalisierung, die mit dem Auslaufen eines extrem dynamischen wirtschaftlichen Aufholens nach der Rezession 2009 notwendigerweise verbunden ist. Man muss einfach daran erinnern: Wir hatten als Folge der Finanz- und Wirtschaftskrise 2009 einen bis dahin nicht gekannten und unvorstellbaren Rückgang des Bruttoinlandsprodukts von 5,1 Prozent. Wir haben diesen schneller als alle anderen und schneller als erwartet in den Jahren 2010 und 2011 mit Wachstumsraten von jährlich 3,7 und 3,0 Prozent wieder aufgeholt. Aber dieser Prozess verlangsamt sich jetzt, und das ist auch bei uns zu spüren.

Auch das weltwirtschaftliche Umfeld ist nicht mehr so gut wie bisher. Im Übrigen blickt die ganze Welt auf uns in Europa. So stehen in den nächsten Wochen wichtige Weichenstellungen bevor. Das ist der Rahmen, in dem wir Finanzpolitik und damit den Bundeshaushalt 2013 gestalten müssen. Wir müssen uns wieder und wieder klarmachen, dass die Globalisierung ein Stadium erreicht hat, in dem sich wirtschaftliche oder politische Entwicklungen in allen Teilen der Welt unmittelbar auf uns in Europa und in Deutschland auswirken.

Nach dem Zusammenbruch der Bank Lehman -Brothers war die Finanz- und Wirtschaftskrise ja im Wesentlichen noch eine Krise der westlichen Industriestaaten, die zunächst einmal durch eine starke Dynamik in den Schwellenländern teilweise ausgeglichen worden ist. Jetzt hat sich aber auch die Dynamik in den Schwellenländern abgeschwächt, in China wie in Lateinamerika. Gleichzeitig bleibt die Wachstumsdynamik der westlichen Industrieländer - in Europa und jenseits des Atlantiks - geprägt von großen Unsicherheiten.

Vor den Wahlen in den USA besteht eine große Unsicherheit über den künftigen Kurs der amerikanischen Politik bei der Bewältigung der viel zu hohen amerikanischen Staatsverschuldung. Daran muss man gelegentlich erinnern. Die Weltwirtschaft weiß das und ist dadurch belastet.

Natürlich belastet auch die Unsicherheit im Euro-Raum. Investoren halten sich zurück. Sie warten ab, obwohl es - auch das muss man sagen - gute Investitionschancen in Europa gibt. Wir müssen uns darauf einstellen; und wir sind gut darauf eingestellt - anders als vor zehn Jahren: Da galt Deutschland noch - man muss sich daran erinnern; man glaubt es kaum - als der kranke Mann in Europa.

Dass wir heute besser dastehen, ist nicht nur daran festzumachen, dass wir die niedrigste Arbeitslosigkeit seit zwei Jahrzehnten, seit der Wiedervereinigung in Deutschland haben, und daran, dass wir den höchsten Beschäftigungsstand aller Zeiten aufweisen. In Wahrheit hat sich noch Grundlegenderes getan - das gibt uns allen auch für die kommende Entwicklung Zuversicht -: Deutschland ist ein ganzes Stück schockresistenter geworden. Unsere Widerstandskraft bei unvorhergesehenen Ereignissen ist größer geworden. Unternehmen, Arbeitnehmer, die Politik, wir alle haben im vergangenen Jahrzehnt die Globalisierung angenommen, und wir haben uns besser darauf eingestellt.

In diesen Tagen hat das World Economic Forum Deutschland für wettbewerbsfähiger als die Vereinigten Staaten von Amerika erklärt. Das ist vielleicht nur eine nette Randnotiz, aber, verehrte Kolleginnen und Kollegen, der harte Kern, der solchen Meldungen zugrunde liegt, ist entscheidend. Die Unternehmen haben sich in teils schmerzhaften Prozessen grundlegend restrukturiert; sie haben ihre Wettbewerbsfähigkeit verbessert und sich damit gestärkt. Wir haben in den zurückliegenden Jahren außerdem schmerzhafte Reformen unseres Arbeitsmarktes durchgeführt. Sie haben sich aber durch und durch bewährt. Und die Bundesregierung hat Deutschland gut durch die von außen kommende Krise geführt. Sie hat mit ihrer Politik dazu beigetragen, dass es erstmals seit langer Zeit wieder zu echtem Wirtschaftswachstum in Deutschland gekommen ist.",data/txt/17190.txt,speech,
2648877,190,17,0,,,,9,Beifall bei der CDU/CSU und der FDP,data/txt/17190.txt,poi,
