id,sitzung,wahlperiode,in_writing,speaker,speaker_cleaned,speaker_fp,sequence,text,filename,type,speaker_party
2399406,45,17,0,Vizepräsidentin Katrin Göring-Eckardt,Katrin Göring-Eckardt,katrin-goring-eckardt,0,"Guten Tag, liebe Kolleginnen und Kollegen! Die Sitzung ist eröffnet.

Bei unserer heutigen Sitzung begrüße ich gerne Gäste aus der Zentralafrikanischen Republik, die an der 15. Internationalen Berliner Begegnung teilnehmen. Herzlich willkommen hier im Hohen Haus!

Ich rufe jetzt den Tagesordnungspunkt 1 auf:

Befragung der Bundesregierung

Die Bundesregierung hat als Thema der heutigen Kabinettssitzung mitgeteilt: Ergebnisse der Klausurtagung der Bundesregierung über den Haushalt 2011 und den Finanzplan 2010 bis 2014.

Das Wort für den einleitenden fünfminütigen Bericht hat der Bundesminister der Finanzen, Herr Dr. Wolfgang Schäuble.",data/txt/17045.txt,chair,
2399407,45,17,0,"Dr. Wolfgang Schäuble, Bundesminister der Finanzen",Dr. Wolfgang Schäuble,wolfgang-schauble,1,"Frau Präsidentin! Verehrte Kolleginnen und Kollegen! Die Bundesregierung hat sich auf ihrer Klausurtagung am vergangenen Sonntag und Montag zum einen mit den Eckwerten bzw. dem Rahmen für die Aufstellung des Bundeshaushalts 2011, dessen Entwurf wir in der Kabinettssitzung am 7. Juli beschließen wollen, zum anderen mit der Fortschreibung der mittelfristigen Finanzplanung befasst. Wir haben, indem wir zunächst einmal den Rahmen vorgeben, eine Art vorgezogenes Top-down-Verfahren angewendet. Sie wissen, dass wir uns im Rahmen des Koalitionsvertrags vorgenommen haben, in Zukunft bei der Haushaltsaufstellung ein solches Top-down-Verfahren einzuführen. Dazu müssen wir allerdings zunächst die Steuerschätztermine verändern, sodass wir das Verfahren in diesem Jahr noch nicht anwenden konnten.

Die erste Entscheidung, die wir für die Aufstellung des Haushalts 2011 und die Fortschreibung der mittelfristigen Finanzplanung und damit für die Umsetzung der Schuldenbremse unseres Grundgesetzes getroffen haben, lautet: Wir legen als Ausgangspunkt für die Reduzierung des strukturellen Defizits im Bundeshaushalt nicht die Sollzahlen des Haushalts 2010 zugrunde - so wie der Bundeshaushalt vom Parlament aufgestellt und verabschiedet worden ist -, sondern im Lichte der Entwicklungen, die seitdem im Vollzug des Jahres 2010 stattgefunden haben, die gesichert zu erwartenden Entlastungen. Diese beruhen im Wesentlichen auf den Einnahmen aus der Versteigerung der UMTS-Lizenzen sowie auf einer weniger ungünstigen Entwicklung bei Steuereinnahmen und am Arbeitsmarkt, als wir sie bei der Aufstellung des Haushalts zugrunde gelegt haben.

Das führt dazu, dass wir in diesem Jahr damit rechnen können, dass wir anstelle der noch im Haushaltsentwurf vorgesehenen Neuverschuldung von knapp 80 Milliarden Euro am Ende des Jahres mit einer tatsächlichen Nettokreditaufnahme in der Größenordnung von etwa 65 Milliarden Euro - knapp darüber - zurande kommen werden. Das hat für die Rückführung der Neuverschuldung, des strukturellen Defizits, für die sogenannte Schuldenbremse, folgende Konsequenz: Die Zahlen im Haushalt beinhalteten ein strukturelles Defizit von 66,6 Milliarden Euro; wir gehen davon aus, dass wir bei der positiveren Entwicklung, die wir bis zur Mitte dieses Jahres als gesichert unterstellen können, mit einem strukturellen Defizit von etwa 53,2 Milliarden Euro im Jahr 2010 rechnen können. Das heißt: Damit können wir die Abbauschritte bis zum Jahr 2016 - bis dann müssen wir die Lücke zwischen Einnahmen und Ausgaben auf 0,35 Prozent der Wirtschaftsleistung zurückführen - in etwas kleineren Stufen vollziehen. Allerdings ist damit der Konsolidierungsbedarf gegenüber den Zahlen der mittelfristigen Finanzplanung in all den Jahren erheblich höher. Deswegen haben wir uns entschlossen, dass wir das Defizit entsprechend der Schuldenbremse des Grundgesetzes im Jahre 2011 um 11,1 Milliarden Euro gegenüber der mittelfristigen Finanzplanung zurückführen, im Jahre 2012 um 17,1 Milliarden Euro, im Jahre 2013 um 25,7 Milliarden Euro und im Jahre 2014 gegenüber der sich aus der mittelfristigen Finanzplanung ergebenden Entwicklung - für 2014 haben wir in der mittelfristigen Finanzplanung noch keine Zahlen - um 32,4 Milliarden Euro.

Mit den Beschlüssen vom vergangenen Wochenende haben wir diesen Konsolidierungsbedarf erfüllt, wobei wir, was ich von vornherein für vertretbar gehalten habe, für das Jahr 2014, in dem die Ausgangslage für die Fortschreibung der mittelfristigen Finanzplanung nicht so präzise ist, vorläufig mit einer sehr begrenzten globalen Minderausgabe in der Größenordnung von etwa 5 Milliarden Euro operieren. Für die Jahre bis 2013 verzichten wir zur Unterlegung der Rückführung des Defizits auf jede globale Minderausgabe.

Wir haben dazu Maßnahmen getroffen. Sie sind Ihnen im Wesentlichen bekannt. Ich möchte sie in der Größenordnung noch einmal darstellen. Wir haben uns um eine ausgewogene Verteilung der Maßnahmen bemüht. Im Jahre 2011 werden wir die Konsolidierung in der Größenordnung von 11,1 Milliarden Euro dadurch erreichen, dass wir für den Subventionsabbau und die ökologische Neujustierung einschließlich der Beteiligung von Unternehmen insgesamt 4,8 Milliarden Euro angesetzt haben; das sage ich für diejenigen, die sich mit der Ausgewogenheit unserer Planungen beschäftigen.

Zur Neujustierung von Sozialgesetzen: Man muss hinzufügen, dass wir für das Jahr 2011 gegenüber der mittelfristigen Finanzplanung einmalig einen zusätzlichen Zuschuss zur gesetzlichen Krankenversicherung in Höhe von 2 Milliarden Euro vorsehen müssen - und wir haben uns dafür entschieden -, sodass wir insgesamt auf 5 Milliarden Euro kommen. Davon gehen 2 Milliarden Euro in den zusätzlichen Steuerzuschuss für die gesetzliche Krankenversicherung.

Wir haben im Verwaltungsbereich bei den flexibilisierten und den disponiblen Ausgaben - von den disponiblen Ausgaben hat im Übrigen der Verteidigungsetat gut die Hälfte der Reduzierungen zu tragen - insgesamt, einschließlich der Anpassung der Verwaltungsausgaben, der Nichterhöhung des Weihnachtsgeldes für Beamte, der Festlegung, dass in den Einzelplänen etwaige Besoldungserhöhungen aufgefangen werden müssen, vereinbart, dass es keine Steigerung der sachlichen Verwaltungsausgaben gibt und dass wir im Übrigen das Fiskusprivileg im Insolvenzverfahren wieder einführen wollen, weil es sich seit seiner Abschaffung im Wesentlichen in Richtung einer Begünstigung der Banken und der Kreditinstitute ausgewirkt hat. Das halten wir angesichts der Notwendigkeiten des Fiskus für nicht angemessen. Damit kommen wir etwa auf 2,8 Milliarden Euro. Wir haben die Planungen für den Aufbau des Berliner Schlosses verschoben, und wir können durch eine geringere Neuverschuldung bei vorsichtiger, konservativer Planung eine Zinsersparnis unterstellen. Das alles zusammen ergibt noch einmal 0,6 Milliarden Euro. Sie sehen, dass es sich um ein ehrgeiziges, ausgewogenes Programm handelt.

Zur öffentlichen Kritik: Die einen sagen, es seien reine Luftbuchungen. Gegen Luftbuchungen muss man übrigens keine Demonstration ankündigen. Dann demonstriert man gegen den Wind. Die anderen sagen, das würde das Wachstum abwürgen. Die Dritten sagen dies, und die Vierten sagen jenes. Ich glaube, wir haben einen ausgewogenen, abgestimmten, ausbalancierten Pfad gefunden. Er ist ehrgeizig. Aber er ist im Vergleich zu den Maßnahmen, die andere europäische Länder und auch Länder außerhalb Europas ergreifen müssen, nicht dramatisch. Im Übrigen ist er unvermeidbar, wenn wir uns daran erinnern, dass die Hauptursache der Krisen, die wir in den letzten Jahren zunehmend erlitten haben und mit denen wir uns auseinandersetzen, zu hohe öffentliche Defizite sind. Angesichts des Europäischen Stabilitäts- und Wachstumspaktes muss Deutschland seine übernommenen Pflichten genauso erfüllen wie alle anderen Länder.

Die genannten Maßnahmen hat die Bundesregierung beschlossen. Auf der Grundlage dieser Eckwerte können wir nun den Haushalt 2011 aufstellen und die mittelfristige Finanzplanung bis zum 7. Juli entsprechend fortschreiben.

Vielen Dank.",data/txt/17045.txt,speech,
2399408,45,17,0,,,,2,Beifall bei der CDU/CSU und der FDP,data/txt/17045.txt,poi,
2399409,45,17,0,"Dr. Wolfgang Schäuble, Bundesminister der Finanzen",Dr. Wolfgang Schäuble,wolfgang-schauble,3,,data/txt/17045.txt,speech,
2399410,45,17,0,Vizepräsidentin Katrin Göring-Eckardt,Katrin Göring-Eckardt,katrin-goring-eckardt,4,Die erste Frage stellt der Abgeordnete Bonde.,data/txt/17045.txt,chair,
2399411,45,17,0,Alexander Bonde (BÜNDNIS 90/DIE GRÜNEN),Alexander Bonde,alexander-bonde,5,"Herr Finanzminister, bei der Priorisierung, die Sie auf der Klausurtagung getroffen haben, fällt auf, dass in der Krise einige Punkte von Ihnen offensichtlich für so prioritär gehalten wurden, dass sie in Ihr Sparpaket nicht Eingang gefunden haben. Ich frage Sie: Aus welchen Gründen spielt der Subventionsabbau beispielsweise bei der Mehrwertsteuer - ich denke an den ermäßigten Steuersatz für nicht dem täglichen Gebrauch zugeordnete Produkte, Hotelübernachtungen, Rennpferde, Überraschungseier, Schnittblumen und ähnliche Dinge - überhaupt keine Rolle? Vor welchem Hintergrund wurde all das nicht angegangen und gegenüber anderen Dingen mit einer offensichtlich wesentlich höheren Priorität seitens der Bundesregierung versehen?",data/txt/17045.txt,speech,gruene
2399412,45,17,0,"Dr. Wolfgang Schäuble, Bundesminister der Finanzen",Dr. Wolfgang Schäuble,wolfgang-schauble,6,"Herr Kollege Bonde, mein Rat ist, dass Sie sich für den Rest der Legislaturperiode vielleicht nicht ausschließlich auf die umstrittene Einführung eines ermäßigten Mehrwertsteuersatzes für Übernachtungsleistungen konzentrieren. Vier Jahre lang trägt dieses Argument als kritischer Einwand gegen alle Entscheidungen nicht. Das war aber nur ein Rat.",data/txt/17045.txt,speech,
2399413,45,17,0,Renate Künast [BÜNDNIS 90/DIE GRÜNEN],Renate Künast,renate-kunast,7,So lange dauert Ihre Regierung nicht! Da besteht keine Gefahr! Arroganz kommt vor dem Fall!,data/txt/17045.txt,poi,gruene
2399414,45,17,0,Gegenruf des Abg. Christoph Poland [CDU/CSU],Christoph Poland,christoph-poland,8,Da würde ich mich an die eigene Nase fassen!,data/txt/17045.txt,poi,cducsu
2399415,45,17,0,"Dr. Wolfgang Schäuble, Bundesminister der Finanzen",Dr. Wolfgang Schäuble,wolfgang-schauble,9,"- Frau Kollegin Künast, das ist aber jetzt nicht Gegenstand der Berichterstattung aus der Kabinettssitzung. - Mit dem Einwand haben wir gerechnet. Aber die erwähnte Entscheidung haben wir im vergangenen Jahr getroffen. Sie war umstritten. Ich respektiere die Gegenargumente. Aber diese Entscheidung ist gefallen. Die Bundesregierung macht doch nicht alle paar Monate das Gegenteil von dem, was sie gerade entschieden hat.",data/txt/17045.txt,speech,
2399416,45,17,0,,,,10,Lachen bei Abgeordneten der SPD und des BÜNDNISSES 90/DIE GRÜNEN,data/txt/17045.txt,poi,
2399417,45,17,0,Christian Lange [Backnang] [SPD],Christian Lange,christian-lange,11,Das macht sie doch sonst immer!,data/txt/17045.txt,poi,spd
2399418,45,17,0,Renate Künast [BÜNDNIS 90/ DIE GRÜNEN],Renate Künast,renate-kunast,12,"Was? Gut, dass das im Protokoll festgehalten wird! Das ist jetzt das Neueste!",data/txt/17045.txt,poi,gruene
2399419,45,17,0,"Dr. Wolfgang Schäuble, Bundesminister der Finanzen",Dr. Wolfgang Schäuble,wolfgang-schauble,13,"Darüber hinaus haben wir uns den Katalog der Leistungen, die einem ermäßigten Mehrwertsteuersatz unterliegen, sehr genau angeschaut. Ich will Ihnen sagen: Wenn Sie alle Leistungen, die dem ermäßigten Mehrwertsteuersatz unterliegen, mit dem Regelsteuersatz besteuern wollten, hätten Sie bei der Mehrwertsteuer ein Mehraufkommen von etwa 23 Milliarden Euro. Aber der Hauptposten mit 17 Milliarden Euro sind Nahrungsmittel, einschließlich Trinkwasser. Die Bundesregierung war bei ihrer Kabinettsklausur der festen Überzeugung, dass wir den Mehrwertsteuersatz für Nahrungsmittel und auch für Trinkwasser nicht anheben sollten.",data/txt/17045.txt,speech,
2399420,45,17,0,,,,14,Beifall bei der CDU/CSU sowie bei Abgeordneten der FDP,data/txt/17045.txt,poi,
2399421,45,17,0,"Dr. Wolfgang Schäuble, Bundesminister der Finanzen",Dr. Wolfgang Schäuble,wolfgang-schauble,15,"Damit ist der weitere Spielraum sehr begrenzt. Übrigens ist der zweitgrößte Posten, wenn ich es richtig im Gedächtnis behalten habe, die sogenannten kulturellen Leistungen, zu denen auch Zeitungen gehören. Sie wissen um die Schwierigkeiten des Zeitungsmarktes, auch infolge der neuen Medien. Daher haben wir gesagt: Eine Erhöhung des Mehrwertsteuersatzes macht keinen rechten Sinn. - Deswegen sind wir bei dem geblieben, was wir im Koalitionsvertrag verabredet haben. Wir werden uns mit den Ländern gemeinsam den Katalog der Leistungen, die einem unterschiedlichen Mehrwertsteuersatz unterliegen, anschauen. Aber ich warne vor jeder Illusion: Solange es unterschiedliche Mehrwertsteuersätze gibt, wird es bei der Abgrenzung im Einzelnen immer Widersprüche geben. Die Bundesregierung ist aber nicht der Meinung, dass wir den ermäßigten Mehrwertsteuersatz abschaffen sollten, insbesondere wegen der Bedeutung für Grundnahrungsmittel und auch wegen der sozialen Konsequenzen, die sich aus einer Abschaffung ergeben würden.",data/txt/17045.txt,speech,
2399422,45,17,0,Vizepräsidentin Katrin Göring-Eckardt,Katrin Göring-Eckardt,katrin-goring-eckardt,16,"Herr Schneider, bitte.",data/txt/17045.txt,chair,
2399423,45,17,0,Carsten Schneider (Erfurt) (SPD),Carsten Schneider,carsten-schneider,17,"Herr Minister, ich würde gern zur Frage der Berechnung des strukturellen Defizits kommen. In der Antwort auf eine Kleine Anfrage, die ich gestellt habe, hat Ihr Haus vor nicht einmal einem Monat mitgeteilt: Das Haushaltssoll 2010 ist Grundlage für die Berechnung des strukturellen Defizits. - Sie haben hier vorgetragen, dass Sie jetzt ein anderes Verfahren wählen. Die Frage ist: Wie hat sich durch die Zugrundelegung anderer Annahmen die Einsparnotwendigkeit für die Jahre 2011, 2012, 2013 und 2014 verändert, und was wären die exakten Zahlen bei Zugrundelegung der anderen Annahme gewesen?",data/txt/17045.txt,speech,spd
2399424,45,17,0,"Dr. Wolfgang Schäuble, Bundesminister der Finanzen",Dr. Wolfgang Schäuble,wolfgang-schauble,18,"Herr Kollege Schneider, die Antwort meines Hauses auf die Kleine Anfrage war, wie Sie wissen, eine korrekte Interpretation des Gesetzes. Deswegen habe ich bei meiner Berichterstattung relativ ausführlich gesagt, dass die Bundesregierung angesichts der doch beachtlichen Mehreinnahmen im Vollzug als Erstes entschieden hat, die zum Zeitpunkt der Haushaltsaufstellung, also Mitte des Jahres, tatsächlich absehbare Entwicklung der Nettokreditaufnahmen und insbesondere die Entwicklung des strukturellen Defizits zugrunde zu legen. Auch das ist eine rechtlich mögliche Interpretation, die dazu führt, wie ich Ihnen dargelegt habe, dass der Konsolidierungsbedarf gegenüber den Zahlen der mittelfristigen Finanzplanung erheblich größer geworden ist.

Um es einmal für das Jahr 2011 zu sagen - ich habe nicht alle Zahlen präzise im Kopf; wenn Sie wünschen, kann ich sie in der Sitzung des Haushaltsausschusses oder zur Aktuellen Stunde nachreichen -: Das strukturelle Defizit wird im Jahr 2010 - gemessen an der tatsächlichen Entwicklung - niedriger sein, als es nach den Sollzahlen der mittelfristigen Finanzplanung im Jahr 2011 sein sollte.

Nun fragen Sie sich selbst, wie Ihre Reaktion gewesen wäre, wenn ich heute mit der Botschaft gekommen wäre, dass die Bundesregierung die Schuldenbremse ganz ernst nimmt, dass jetzt ganz ernsthaft gespart wird, wir aber, weil wir in diesem Jahr eine günstige Entwicklung haben, im nächsten Jahr überhaupt nicht zu konsolidieren brauchen. Ich glaube, wir stimmen darin überein, dass unser Vorgehen eine seriösere, realistischere und damit vertrauenswürdigere und nachhaltigere Umsetzung der Schuldenbremse des Grundgesetzes bedeutet. Wir haben es uns nicht leicht, sondern schwer gemacht. Ich habe im Vorfeld immer gesagt: Wir werden keine Tricks anwenden, sondern wir werden die notwendigen Reduzierungen des Defizits auf seriöse Weise und Schritt für Schritt vornehmen.",data/txt/17045.txt,speech,
2399425,45,17,0,Carsten Schneider [Erfurt] [SPD],Carsten Schneider,carsten-schneider,19,2011! Haben Sie die Zahlen?,data/txt/17045.txt,poi,spd
2399426,45,17,0,"Dr. Wolfgang Schäuble, Bundesminister der Finanzen",Dr. Wolfgang Schäuble,wolfgang-schauble,20,"- 2011 wäre das strukturelle Defizit ohne die Veränderungen in diesem Jahr höher gewesen. Ich werde die Zahlen hoffentlich irgendwo finden. Das können wir jetzt rechnen: 2010 haben wir mit einem strukturellen Defizit von 66 Milliarden Euro gerechnet. Ich rechne das jetzt überschlägig, aber wir beide können ja Kopfrechnen. 2016 müssen wir auf etwa 10 Milliarden Euro kommen. 56 Milliarden Euro geteilt durch 6 sind ungefähr 9 Milliarden Euro. Das heißt, wir hätten 2011 ein strukturelles Defizit von 57 oder 56 Milliarden Euro gehabt. Jetzt rechnen wir für 2010 aber mit einem strukturellen Defizit von 53 Milliarden Euro. Daher hätten wir im nächsten Jahr keinen Konsolidierungsbedarf beim strukturellen Defizit gehabt. Das schien uns nicht verantwortbar zu sein.",data/txt/17045.txt,speech,
2399427,45,17,0,,,,21,Beifall bei der CDU/CSU,data/txt/17045.txt,poi,
2399428,45,17,0,"Dr. Wolfgang Schäuble, Bundesminister der Finanzen",Dr. Wolfgang Schäuble,wolfgang-schauble,22,,data/txt/17045.txt,speech,
2399429,45,17,0,Vizepräsidentin Katrin Göring-Eckardt,Katrin Göring-Eckardt,katrin-goring-eckardt,23,"Herr Kollege Fischer, bitte.",data/txt/17045.txt,chair,
2399430,45,17,0,Axel E. Fischer (Karlsruhe-Land) (CDU/CSU),Axel E. Fischer,axel-fischer,24,"Herr Minister, die vorgelegten Eckwerte scheinen eine gute Arbeitsgrundlage für die Aufstellung des Haushalts zu sein.",data/txt/17045.txt,speech,cducsu
2399431,45,17,0,Jürgen Trittin [BÜNDNIS 90/DIE GRÜNEN],Jürgen Trittin,jurgen-trittin,25,Eine Fangfrage!,data/txt/17045.txt,poi,gruene
