id,sitzung,wahlperiode,in_writing,speaker,speaker_cleaned,speaker_fp,sequence,text,filename,type,speaker_party
2770421,2,18,0,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,0,"Die Sitzung ist eröffnet. Nehmen Sie bitte Platz.

Liebe Kolleginnen und Kollegen! Ich begrüße Sie herzlich zur 2. Sitzung des Deutschen Bundestages in der 18. Legislaturperiode.

Bevor wir in unsere Tagesordnung eintreten, habe ich Ihnen einige Mitteilungen zu machen.

Ich beginne mit der rundum erfreulichen Mitteilung, dass die Kollegin Brigitte Zypries am vergangenen Samstag einen runden Geburtstag feiern konnte.",data/txt/18002.txt,chair,
2770422,2,18,0,,,,1,Beifall,data/txt/18002.txt,poi,
2770423,2,18,0,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,2,"Ich gratuliere ihr im Namen des ganzen Hauses auch auf diesem Wege noch einmal herzlich und wünsche ihr alles Gute für das neue Lebensjahr.

Ich mache Sie darauf aufmerksam, dass es eine interfraktionelle Verständigung gibt, den bereits am 21. März dieses Jahres im Ältestenrat vereinbarten vorläufigen Zeitplan für das Jahr 2014 zu bestätigen. Mit vorläufiger Zeitplan sind selbstverständlich die Sitzungswochen des Bundestages im Jahre 2014 gemeint. - Dazu gibt es eine Wortmeldung. Herr Kollege Gysi, bitte.",data/txt/18002.txt,chair,
2770424,2,18,0,Dr. Gregor Gysi (DIE LINKE),Dr. Gregor Gysi,gregor-gysi,3,"Herr Präsident! Meine Wortmeldung ist natürlich nicht dazu, sondern ich missbrauche mein Recht. Denn eines geht nicht, und zwar, dass hier nicht erwähnt wird, dass Sie am vergangenen Samstag 65 Jahre alt geworden sind. Meine herzlichen Glückwünsche, ich glaube, im Namen des ganzen Hauses!",data/txt/18002.txt,speech,linke
2770425,2,18,0,,,,4,Beifall,data/txt/18002.txt,poi,
2770426,2,18,0,Dr. Gregor Gysi (DIE LINKE),Dr. Gregor Gysi,gregor-gysi,5,,data/txt/18002.txt,speech,linke
2770427,2,18,0,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,6,"Herr Kollege Gysi, ich bedanke mich sehr. Es wäre natürlich schon gegangen. Im Unterschied zu manch anderem bestünde hierfür keine verfassungsrechtliche Notwendigkeit.",data/txt/18002.txt,chair,
2770428,2,18,0,,,,7,Heiterkeit,data/txt/18002.txt,poi,
2770429,2,18,0,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,8,"Umso mehr beeindruckt mich Ihre Kurzintervention. Wenn wir das während der Legislaturperiode auf diesem Niveau durchhalten könnten, wäre das schon einmal eine Perspektive.",data/txt/18002.txt,chair,
2770430,2,18,0,,,,9,Heiterkeit und Beifall,data/txt/18002.txt,poi,
