id,sitzung,wahlperiode,in_writing,speaker,speaker_cleaned,speaker_fp,sequence,text,filename,type,speaker_party
2848875,59,18,0,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,0,"Liebe Kolleginnen und Kollegen! Ich begrüße Sie alle herzlich zur Befragung der Bundesregierung bzw. der sich daran anschließenden Fragestunde und rufe damit auch gleich unseren Tagesordnungspunkt 1 auf:

Befragung der Bundesregierung

Die Bundesregierung hat als Thema der heutigen Kabinettssitzung mitgeteilt: Gesetzentwurf zur besseren Vereinbarkeit von Familie, Pflege und Beruf.

Das Wort für einen einleitenden fünfminütigen Bericht hat die Bundesministerin für Familie, Senioren, Frauen und Jugend, Frau Manuela Schwesig.",data/txt/18059.txt,chair,
2848876,59,18,0,,,,1,Beifall bei der SPD und der CDU/CSU,data/txt/18059.txt,poi,
2848877,59,18,0,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,2,,data/txt/18059.txt,chair,
2848878,59,18,0,"Manuela Schwesig, Bundesministerin für Familie, Senioren, Frauen und Jugend",Manuela Schwesig,manuela-schwesig,3,"Sehr geehrter Herr Präsident! Sehr geehrte Damen und Herren Abgeordnete! Ich habe zu Beginn der Legislatur die Debatte darüber angestoßen, dass es uns gelingen muss, in Deutschland Arbeitszeiten zu gestalten, die auf die Situation von Familien Rücksicht nehmen, und zwar insbesondere auf die Situation der sogenannten Sandwichgeneration. Diese muss und will einerseits für das eigene Einkommen im Beruf tätig sein. Andererseits will und muss sie für die Kinder da sein und stellt sich gleichzeitig die Frage: Wie geht es mit meinen Eltern weiter, die älter und vielleicht pflegebedürftig werden?

Es ist wichtig, dass wir in Deutschland zu Arbeitszeiten kommen, die folgende Phasen im Leben der Familien berücksichtigen: die Phase mit Kindern und die Phase mit pflegebedürftigen Angehörigen. Deshalb habe ich die Debatte um die Familienarbeitszeit angestoßen. Wir haben mit dem ElterngeldPlus den ersten Schritt in diese Richtung gemacht. Ich freue mich sehr, dass Bundesarbeitsministerin Nahles und ich heute im Kabinett einen Gesetzentwurf präsentieren konnten, der die Situation von Familien mit pflegebedürftigen Angehörigen berücksichtigt.

Wir haben, wie gesagt, gemeinsam den Gesetzentwurf zur besseren Vereinbarkeit von Familie, Pflege und Beruf vorgelegt. Es geht uns darum, dass Frauen und Männer, die im Berufsleben stehen, nicht dauerhaft aus ihrem Job aussteigen müssen, wenn sie aufgrund von zu leistender Pflege unter Druck geraten. Pflegebedürftige Angehörige können die Kinder, aber auch Eltern, Großeltern oder Geschwister sein. Wir kennen alle Varianten. Wir wissen, dass Menschen mit pflegebedürftigen Angehörigen, die gleichzeitig berufstätig sind, eine Doppelbelastung erfahren und teilweise unter Druck geraten. Oft sind es die Frauen, die diese Last schultern müssen und die dann aus dem Job aussteigen. Damit haben sie keine weiteren Einkommensperspektiven und schlechte Rentenperspektiven.

Wir haben uns Gedanken über die Frage gemacht: Wie können wir diese Familien besser unterstützen? Es ist auch kein Zufall, dass dieses Gesetz parallel zur Pflegereform kommt, die hier im Deutschen Bundestag in dieser Woche beraten und sicherlich auch verabschiedet wird. Das hoffe ich, weil es für die Familien dringend erforderlich ist, dass wir die professionellen Angebote in Deutschland verbessern und dass die Menschen, die in der professionellen Pflege arbeiten, bessergestellt werden. Mehr Zeit für Pflege, gute Bezahlung und gute Arbeitsbedingungen - das sind hier die Stichworte. Hier geht die Große Koalition einen wichtigen Schritt, der durch die Anhebung des Beitrags zur Pflegeversicherung möglich wird. Wir machen parallel mit unserem Gesetzentwurf, den wir jetzt im Kabinett verabschiedet haben, einen weiteren Schritt zur Verbesserung im Pflegebereich.

Ich möchte Ihnen die großen Säulen dieses Gesetzentwurfes vorstellen.

Erstens: die zehntägige Auszeit für den Akutfall unter Zahlung einer Lohnersatzleistung. Worum geht es? Bleiben wir bei dem Beispiel, dass der Vater einen Schlag-anfall hat, ins Krankenhaus kommt und dann entlassen wird. Es stellt sich den Kindern die Frage - der Vater ist schwer angeschlagen, vielleicht pflegebedürftig -: Wie geht es weiter? Wie machen wir das?

Es geht nicht darum, den Vater in diesen zehn Tagen wieder gesund zu pflegen. Das ist gar nicht möglich. Es geht darum, den Angehörigen zu ermöglichen, sich über die Vielfalt der Angebote - ambulanter Pflegedienst? Kann der Vater in den eigenen vier Wänden bleiben? Müssen wir über einen Heimplatz nachdenken? Welche finanziellen Unterstützungsmöglichkeiten gibt es? Welche Möglichkeiten im Beruf habe ich für diese Zeit? - zu informieren, sich zu kümmern und dann die Pflege zu organisieren. Genauso ist es, wenn mein Kind heute krank wird. Auch hier habe ich die Möglichkeit, eine Auszeit von bis zu zehn Tage unter Inanspruchnahme einer Lohnersatzleistung, Kinderkrankengeld, zu nehmen. Das machen wir jetzt auch für Familien mit pflegebedürftigen Angehörigen. Im Akutfall ist es möglich, unter Inanspruchnahme einer Lohnersatzleistung - das sind bis zu 90 Prozent des Nettolohnes - bis zu zehn Tage Auszeit zu nehmen.

Neben der deutlichen finanziellen Unterstützung hat diese Regelung einen hohen symbolischen Wert. Erstmalig wird in diesem Gesetzentwurf geregelt, dass in der Familie pflegebedürftige Angehörige den gleichen Stellenwert haben wie kranke Kinder. Niemand von uns würde anzweifeln, dass man bei einem kranken Kind zehn Tage Lohnersatzleistung bekommt. Das wird künftig auch beim Vorliegen eines Pflegefalls in der Familie möglich sein. Damit senden wir neben der finanziellen Unterstützung das wichtige Signal an die Familien in unserem Land, dass wir sie mit ihren Nöten nicht alleinelassen.

Die Kosten für diese zehntägige Auszeit belaufen sich auf 100 Millionen Euro. Diese werden durch die Anhebung des Pflegeversicherungsbeitrages, die Herr Gröhe mit der Pflegereform schon auf den Weg gebracht hat, -finanziert.

Zweitens. Wir wollen ermöglichen, dass der Arbeitnehmer die Möglichkeit hat, eine längere Zeit voll auszusteigen oder Teilzeit zu arbeiten. Es gibt schon jetzt die Möglichkeit, bis zu sechs Monate Pflegezeit zu nehmen, also reduziert zu arbeiten oder voll auszusteigen. Den damit verbundenen Lohnausfall federn wir zukünftig ab mit der Möglichkeit, ein Darlehen in Anspruch zu nehmen. Es ist möglich, sich im Rahmen dieser Pflegezeit - oder auch außerhalb dieser Zeit - zu entscheiden, in die sogenannte Familienpflegezeit einzusteigen - eine Zeit von bis zu 24 Monaten -, in der man die Arbeitszeit reduzieren kann. - Herr Lammert, Sie schauen mich schon an. Wo sehe ich die Zeit?",data/txt/18059.txt,speech,
2848879,59,18,0,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,4,"Ja, ich habe gerade schon vermutet, dass Sie nicht sehen können, dass Ihre Zeit abgelaufen ist. Gemeint ist nicht Ihre Amtszeit, sondern Ihre Redezeit.",data/txt/18059.txt,chair,
2848880,59,18,0,,,,5,Heiterkeit,data/txt/18059.txt,poi,
2848881,59,18,0,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,6,,data/txt/18059.txt,chair,
2848882,59,18,0,"Manuela Schwesig, Bundesministerin für Familie, Senioren, Frauen und Jugend",Manuela Schwesig,manuela-schwesig,7,"Danke, dass Sie mir mehr als fünf Minuten Amtszeit zugestehen.",data/txt/18059.txt,speech,
2848883,59,18,0,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,8,Vielleicht lassen sich manche der von Ihnen jetzt noch gedachten Ergänzungen im Zuge der reichlich angemeldeten Nachfragen erledigen.,data/txt/18059.txt,chair,
2848884,59,18,0,"Manuela Schwesig, Bundesministerin für Familie, Senioren, Frauen und Jugend",Manuela Schwesig,manuela-schwesig,9,"Dann runde ich das jetzt ab. Ansonsten wäre ich Ihnen dankbar, wenn Sie mir sagen, wo ich die restliche Redezeit sehe. Nachher erscheint die Ampel?",data/txt/18059.txt,speech,
