id,sitzung,wahlperiode,in_writing,speaker,speaker_cleaned,speaker_fp,sequence,text,filename,type,speaker_party
2424925,61,17,0,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,0,"Die Sitzung ist eröffnet.

Ich rufe den Zusatzpunkt 1 der Tagesordnung auf:

Einsprüche gemäß § 39 der Geschäftsordnung der Abgeordneten Herbert Behrens, Heidrun Dittrich, Annette Groth, Heike Hänsel, Inge Höger und Michael Schlecht gegen den am 17. September 2010 erfolgten Sitzungsausschluss

In der letzten Plenarsitzung habe ich die genannten Abgeordneten auf der Grundlage des § 38 unserer Geschäftsordnung von den beiden Sitzungstagen heute und morgen ausgeschlossen. Um dennoch zu den Sitzungen des Plenums und der Ausschüsse an diesen Tagen zugelassen zu werden, haben fünf der ausgeschlossenen Abgeordneten beim Bundesverfassungsgericht einen Antrag auf einstweiligen Rechtsschutz gestellt. Vor dem Hintergrund dieses Verfahrens - auch zur Wahrung möglicher Rechtsansprüche - habe ich mich entschlossen, den Vollzug der Ausschlüsse auszusetzen, um eine Klärung der Frage, die gegebenenfalls im Hauptsacheverfahren erfolgt, abzuwarten. Damit hat sich nach Auffassung des Bundesverfassungsgerichts der Antrag auf Gewährung vorläufigen Rechtsschutzes erledigt.

Unabhängig davon ist gemäß § 39 unserer Geschäftsordnung über die Einsprüche der Abgeordneten zu entscheiden. Ihnen liegt die Unterrichtung vor, der Sie auch den Wortlaut der Einsprüche entnehmen können.1 Nach § 39 unserer Geschäftsordnung entscheidet der Bundestag ohne Aussprache über die Einsprüche. Ich gehe davon aus, dass über die sechs Einsprüche gemeinsam abgestimmt werden kann. Gibt es dazu eine andere Auffassung? - Das ist nicht der Fall. Dann verfahren wir so.

Wir kommen zur Abstimmung. Wer den Einsprüchen stattgeben möchte, den bitte ich um das Handzeichen. - Wer stimmt dagegen? - Wer enthält sich der Stimme?",data/txt/17061.txt,chair,
2424926,61,17,0,Ulrich Kelber [SPD],Ulrich Kelber,ulrich-kelber,1,"Die CDU könnte die Bußgelder gemeinsam mit uns beschließen, anstatt zu heulen!",data/txt/17061.txt,poi,spd
2424927,61,17,0,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,2,"Damit sind die Einsprüche mit großer Mehrheit des Bundestages zurückgewiesen.

Wir kommen nun zu den übrigen vereinbarten Tagesordnungspunkten.

Ich rufe zunächst den Tagesordnungspunkt 1 auf:

Befragung der Bundesregierung",data/txt/17061.txt,chair,
2424928,61,17,0,Bärbel Höhn [BÜNDNIS 90/DIE GRÜNEN],Bärbel Höhn,barbel-hohn,3,Darf ich mich dazu melden?,data/txt/17061.txt,poi,gruene
2424929,61,17,0,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,4,- Nach dem Bericht dürfen Sie sich dazu selbstverständlich melden.,data/txt/17061.txt,chair,
2424930,61,17,0,Manfred Grund [CDU/CSU],Manfred Grund,manfred-grund,5,"Die wissen schon alle, was im Bericht gesagt wurde!",data/txt/17061.txt,poi,cducsu
2424931,61,17,0,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,6,"Wir nehmen das aber schon einmal als angemeldetes Interesse zu Protokoll. Es ist interessant, dass es noch vor der Unterrichtung der Bundesregierung über das voraussichtliche Thema eine lebhafte Anmeldung von Nachfragen gibt.

Ich warte jetzt noch einen Augenblick und bitte diejenigen, die an der Befragung der Bundesregierung wegen anderer Sitzungsverpflichtungen nicht teilnehmen können oder wollen, den Plenarsaal zügig zu räumen.

Die Bundesregierung hat als Thema der heutigen Kabinettssitzung mitgeteilt: Energiekonzept der Bundesregierung.

Das Wort für den einleitenden fünfminütigen Bericht hat zunächst der Bundesminister für Umwelt, Naturschutz und Reaktorsicherheit,",data/txt/17061.txt,chair,
2424932,61,17,0,Jürgen Trittin [BÜNDNIS 90/DIE GRÜNEN],Jürgen Trittin,jurgen-trittin,7,Unsicherheit!,data/txt/17061.txt,poi,gruene
2424933,61,17,0,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,8,"Dr. Norbert Röttgen, und anschließend der Bundesminister für Wirtschaft und Technologie, Rainer Brüderle. - Bitte sehr, Herr Minister Röttgen.",data/txt/17061.txt,chair,
2424934,61,17,0,"Dr. Norbert Röttgen, Bundesminister für Umwelt, Naturschutz und Reaktorsicherheit",Dr. Norbert Röttgen,norbert-rottgen,9,"Sehr geehrter Herr Präsident! Liebe Kolleginnen und Kollegen! Ich möchte gerne einen Bericht über die Kabinettssitzung und die dort getroffenen Beschlüsse, insbesondere in Bezug auf das Energiekonzept, geben. Ich möchte zu Beginn hervorheben, dass nunmehr - seit Jahrzehnten erstmalig - ein Energiekonzept vorliegt.",data/txt/17061.txt,speech,
