id,sitzung,wahlperiode,in_writing,speaker,speaker_cleaned,speaker_fp,sequence,text,filename,type,speaker_party
2419075,58,17,0,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,0,"Die Sitzung ist eröffnet. Nehmen Sie bitte Platz. Guten Morgen, liebe Kolleginnen und Kollegen!

Wir setzen, wie vereinbart, die Haushaltsberatungen - Tagesordnungspunkt 1 - fort:

a)	Erste Beratung des von der Bundesregierung eingebrachten Entwurfs eines Gesetzes über die Feststellung des Bundeshaushaltsplans für das Haushaltsjahr 2011 (Haushaltsgesetz 2011)

- Drucksache 17/2500 -

Überweisungsvorschlag:

Haushaltsausschuss

b)	Beratung der Unterrichtung durch die Bundesregierung

Finanzplan des Bundes 2010 bis 2014

- Drucksache 17/2501 -

Überweisungsvorschlag:

Haushaltsausschuss

Gestern haben wir für die heutige Aussprache eine Redezeit von insgesamt achteinhalb Stunden beschlossen. Sind dazu in der Zwischenzeit neue Wünsche oder Einsichten entstanden? - Das ist nicht der Fall. Dann bleibt es bei dieser Vereinbarung.

Wir beginnen die heutigen Haushaltsberatungen mit dem Geschäftsbereich des Bundeskanzleramtes, Einzelplan 04; das ist auch nicht gänzlich überraschend.

Das Wort erhält zunächst der Kollege Sigmar Gabriel für die SPD-Fraktion.",data/txt/17058.txt,chair,
2419076,58,17,0,,,,1,Beifall bei der SPD,data/txt/17058.txt,poi,
2419077,58,17,0,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,2,,data/txt/17058.txt,chair,
2419078,58,17,0,Sigmar Gabriel (SPD),Sigmar Gabriel,sigmar-gabriel,3,"Herr Präsident! Meine Damen und Herren! Frau Bundeskanzlerin, irgendwie ist es keine so richtig große intellektuelle Herausforderung, heute etwas zu Ihrem Haushalt und zu Ihrer Regierungspolitik zu sagen.",data/txt/17058.txt,speech,spd
2419079,58,17,0,,,,4,Beifall bei der SPD und dem BÜNDNIS 90/ DIE GRÜNEN,data/txt/17058.txt,poi,
2419080,58,17,0,,,,5,Lachen bei der CDU/CSU und der FDP,data/txt/17058.txt,poi,
2419081,58,17,0,Volker Kauder [CDU/CSU],Volker Kauder,volker-kauder,6,Gerade recht für Sie!,data/txt/17058.txt,poi,cducsu
2419082,58,17,0,Sigmar Gabriel (SPD),Sigmar Gabriel,sigmar-gabriel,7,"- Herr Kauder, Sie haben recht; Sie unterfordern uns.",data/txt/17058.txt,speech,spd
2419083,58,17,0,Volker Kauder [CDU/CSU],Volker Kauder,volker-kauder,8,Für größere Herausforderungen hätten wir andere gebraucht!,data/txt/17058.txt,poi,cducsu
2419084,58,17,0,Sigmar Gabriel (SPD),Sigmar Gabriel,sigmar-gabriel,9,"Man braucht doch nur die Zeitungsüberschriften vorzulesen; man braucht gar nicht als Sozialdemokrat etwas zu sagen. ""Etikettenschwindel"" titelt die Bild-Zeitung über Ihren Haushalt. ""Von Konzept keine Spur"", heißt es in der Financial Times Deutschland. Und weiter: ""eine Ansammlung von Luftbuchungen, falschen Signalen und beliebigen Einzelpunkten"". Die Karikatur eines zukunftsorientierten ""Windbeutels"", das sagen nicht Oppositionspolitiker; das sagt die Süddeutsche Zeitung über Ihren Bundeshaushalt.",data/txt/17058.txt,speech,spd
