id,sitzung,wahlperiode,in_writing,speaker,speaker_cleaned,speaker_fp,sequence,text,filename,type,speaker_party
2730259,232,17,0,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,0,"Die Sitzung ist eröffnet. Nehmen Sie bitte Platz.

Liebe Kolleginnen und Kollegen! Bevor wir in unsere Tagesordnung eintreten, möchte ich an ein historisches Ereignis erinnern, das für die Geschichte unseres Landes und für die Parlamentsgeschichte im Besonderen zweifellos von herausragender Bedeutung ist.

Morgen, am 23. März 2013, jährt sich der 80. Jahrestag der Verabschiedung des sogenannten Ermächtigungsgesetzes. In der Krolloper, wo der Reichstag nach dem verheerenden Brand vom 27. Februar zusammentrat, beschlossen am 23. März 1933 die Abgeordneten das sogenannte Gesetz zur Behebung der Not von Volk und Reich - mit der notwendigen Zweidrittelmehrheit, allein gegen die Stimmen der Sozialdemokraten unter ihrem Partei- und Fraktionsvorsitzenden Otto Wels. Dessen denkwürdige und heldenhafte Rede war, in den Worten seines Kollegen Wilhelm Hoegner, ein - ich zitiere - letzter Gruß an das verblichene Zeitalter der Menschlichkeit und des Menschenrechts. Bei der Abstimmung im Reichstag fehlten damals bereits 107 Abgeordnete: neben 26 Sozialdemokraten die 81 Fraktionsmitglieder der KPD, die bereits in Haft genommen waren oder sich aus berechtigter Angst um ihr Leben auf der Flucht befanden.

Mit der Übertragung der gesetzgebenden Gewalt vom Parlament auf die Exekutive wurde die Gewaltenteilung aufgehoben, die parlamentarische Demokratie aufgegeben und der Weg in die Diktatur zementiert, der seit dem 30. Januar 1933 mit beispiellosem politischem Terror eingeschlagen worden war.

Siegestrunken, aber in der Sache leider nicht einmal falsch triumphierte der Völkische Beobachter über die, so wörtlich, Kapitulation des parlamentarischen Systems. Richtig ist: Der 23. März steht für die mutwillige Zerstörung einer Demokratie, die freilich nicht erst an diesem Tag begonnen hat. Das Ermächtigungsgesetz bedeutete nach der Auslieferung des Staates durch die konservativ-reaktionären Machteliten Ende Januar die Selbstaufgabe des Parlamentes, dessen verfassungsrechtliche Kompetenz und Verantwortung am Ende nur noch von einer einzigen Partei hochgehalten wurde. Begleitet wurde dies, wie Sebastian Haffner im bitteren Rückblick festhielt, von einem in der Gesellschaft - ich zitiere - sehr weit verbreiteten Gefühl der Erlösung und Befreiung von der Demokratie.

Tatsächlich litt die politische Kultur der Weimarer Republik von Beginn an unter der Skepsis gegenüber dem parlamentarischen System, den Vorbehalten gegenüber dem Prinzip der Repräsentation und dem Misstrauen in die pluralistisch-demokratischen Entscheidungsprozesse. Zur historischen Wahrheit gehört deshalb: Die Republik ging keineswegs nur an ihren vielen Gegnern zugrunde, die es zweifellos gab, sondern auch und gerade durch das Versagen der Demokraten.

Die Doppelerfahrung des Scheiterns von Weimar und der nationalsozialistischen Diktatur prägt den Geist unseres Grundgesetzes; aus ihr folgt der Gedanke einer wehrhaften Demokratie. Der Parlamentarismus in Deutschland ist auch heute nicht völlig unangefochten, aber er erweist sich auch und gerade bei Herausforderungen als robust und vital, getragen von der Einsicht von Demokraten, dass sie eine gemeinsame Verantwortung haben, die noch wichtiger ist als der legitime jeweilige politische Ehrgeiz.

Liebe Kolleginnen und Kollegen, ich möchte Sie bitten, sich für einen Augenblick von den Plätzen zu erheben. - Wir verneigen uns heute vor allen Opfern der nationalsozialistischen Diktatur und erinnern uns dankbar all derer, die während und nach der brutalen Zerstörung der ersten deutschen Demokratie durch ihren Mut und ihre Tatkraft den politischen, sozialen und moralischen Wiederaufbau unseres Landes ermöglicht haben. - Vielen Dank.",data/txt/17232.txt,chair,
2730260,232,17,0,Marieluise Beck [Bremen] [BÜNDNIS 90/DIE GRÜNEN],Marieluise Beck,marieluise-beck,1,Wo ist eigentlich die Bundesregierung?,data/txt/17232.txt,poi,gruene
2730261,232,17,0,Hubertus Heil [Peine] [SPD],Hubertus Heil,hubertus-heil,2,Ziemlich schamlos!,data/txt/17232.txt,poi,spd
2730262,232,17,0,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,3,"Liebe Kolleginnen und Kollegen, ich darf Sie darauf aufmerksam machen, dass die für heute ursprünglich -beantragte Aktuelle Stunde zum Thema Umverteilungspläne der Koalition und Auswirkungen auf Durchschnittsverdiener und sozial Benachteiligte - Schul-denfinanzierte Steuersenkungen und Rente mit 69 nicht stattfindet. Der entsprechende Antrag ist zurückgezogen worden.

Ich rufe nun den Tagesordnungspunkt 30 auf:

Beratung der Unterrichtung durch die Bundesregierung

Bericht der Bundesregierung zum Stand der Aufarbeitung der SED-Diktatur

- Drucksache 17/12115 -

Überweisungsvorschlag:

Ausschuss für Kultur und Medien (f)

Innenausschuss

Rechtsausschuss

Ausschuss für Familie, Senioren, Frauen und Jugend

Ausschuss für Menschenrechte und Humanitäre Hilfe

Nach einer interfraktionellen Vereinbarung sind für die Aussprache 90 Minuten vorgesehen. - Ich höre keinen Widerspruch. Dann ist das so beschlossen.

Ich eröffne die Aussprache und erteile das Wort zunächst dem Staatsminister bei der Bundeskanzlerin, Bernd Neumann.",data/txt/17232.txt,chair,
2730263,232,17,0,,,,4,Beifall bei der CDU/CSU und der FDP,data/txt/17232.txt,poi,
2730264,232,17,0,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,5,,data/txt/17232.txt,chair,
2730265,232,17,0,"Bernd Neumann, Staatsminister bei der Bundeskanzlerin",Bernd Neumann,bernd-neumann,6,"Herr Präsident! Liebe Kolleginnen und Kollegen! Im nächsten Jahr feiern wir den 25. Jahrestag des Mauerfalls in Berlin, der eine entscheidende Wegmarke am Ende der unseligen kommunistischen Diktatur in Ostdeutschland war. 40 Jahre lang hatten 17 Millionen Deutsche in der DDR unter der SED-Diktatur gelitten, waren ihrer Freiheit beraubt; Menschenrechte wurden mit Füßen getreten, Hunderttausende von Bürgern wurden bespitzelt, Andersdenkende und Regimekritiker waren inhaftiert und wurden drangsaliert - auch dann, wenn sie nur die DDR verlassen wollten. Millionen von Menschen wurden also ihrer Zukunft beraubt.

Auch über 20 Jahre nach der deutschen Einheit ist die Aufarbeitung der kommunistischen Diktatur in der SBZ und in der DDR eine für Staat und Gesellschaft notwendige und herausragende Aufgabe. Einen Schlussstrich unter das begangene Unrecht kann und wird es nicht geben.",data/txt/17232.txt,speech,
2730266,232,17,0,,,,7,"Beifall bei der CDU/CSU und der FDP sowie bei Abgeordneten der SPD, der LINKEN und des BÜNDNISSES 90/DIE GRÜNEN",data/txt/17232.txt,poi,
2730267,232,17,0,"Bernd Neumann, Staatsminister bei der Bundeskanzlerin",Bernd Neumann,bernd-neumann,8,"Die 40-jährige DDR-Diktatur darf nicht verdrängt, nicht vergessen und schon gar nicht verharmlost und verniedlicht werden. Dies sind wir nicht nur den Opfern schuldig, sondern auch den Werten unserer Demokratie, aber auch den Menschen, die die friedliche Revolution 1989 erst möglich machten.

Die Regierungsparteien hatten sich daher für die 17. Wahlperiode vorgenommen, die Aufarbeitung weiter zu verstärken, um einer Verklärung und Verharmlosung der SED-Diktatur entgegenzuwirken. Der von der Bundesregierung vorgelegte Bericht zum Stand der Aufarbeitung der SED-Diktatur, der heute erstmals Gegenstand der Debatte ist, dokumentiert in umfassender und eindrucksvoller Weise auf fast 300 Seiten, was in den letzten Jahren an Aufarbeitung geleistet wurde.

Beigetragen haben verschiedene Bundesressorts und zentrale Einrichtungen des Bundes für die Aufarbeitung der SED-Diktatur, die zu meinem Geschäftsbereich gehören, so etwa die Bundesstiftung zur Aufarbeitung der SED-Diktatur, der Bundesbeauftragte für die Unterlagen des Staatssicherheitsdienstes der ehemaligen DDR, das Haus der Geschichte, das Deutsche Historische Museum sowie das Bundesarchiv, aber auch alle 16 Länder, -Opferverbände wie auch Einrichtungen von Gedenkstätten. Der Bericht belegt, dass die Bundesregierung dem Auftrag des Koalitionsvertrags, die Aufarbeitung zu verstärken, umfänglich nachgekommen ist.",data/txt/17232.txt,speech,
2730268,232,17,0,"Ich bitte um Verständnis dafür, dass ich jetzt nur die Aktivitäten des Bundes kurz darlege","Ich bitte um Verständnis dafür, dass ich jetzt nur die Aktivitäten des Bundes kurz darlege",ich-bitte-um-verstandnis-dafur-dass-ich-jetzt-nur-die-aktivitaten-des-bundes-kurz-darlege,9,"Grundlage dafür bildet die 2008 vorgelegte Gedenkstättenkonzeption des Bundes. Ich habe in meiner Amtszeit bewusst die Mittel für die Aufarbeitung beider deutscher Diktaturen um 50 Prozent erhöht. Fast alle in dieser Konzeption thematisierten Maßnahmen sind bereits abgeschlossen oder befinden sich in der Umsetzung.

So wurden - um nur einige Beispiele zu nennen - die Gedenkstätten Berliner Mauer, Deutsche Teilung -Marienborn, Leistikowstraße - also das ehemalige sowjetische Untersuchungsgefängnis - wie auch die Erinnerungsstätte Notaufnahmelager Marienfelde in die institutionelle Förderung des Bundes aufgenommen. An der Bernauer Straße öffnete 2009 das Besucherzentrum seine Pforten. 2010 konnte der erste Abschnitt der Open-Air-Ausstellung auf dem ehemaligen Mauerstreifen folgen. Im September 2011 eröffnete die Bundeskanzlerin die Dauerausstellung zum Alltag der deutschen Teilung im Tränenpalast am Bahnhof Friedrichstraße. Im Januar 2012 konnte Haus 1 in der Normannenstraße, die ehemalige Zentrale des Ministeriums für Staatssicherheit, nach denkmalgerechter Instandsetzung der Öffentlichkeit wieder zugänglich gemacht werden. Darüber hinaus wurden unter anderem Sanierungsmaßnahmen mit Kosten in Millionenhöhe wie auch Projekte finanziert, etwa beim ehemaligen Stasiknast in Hohenschönhausen, im Zuchthaus Cottbus, in der Runden Ecke in Leipzig wie im geschlossenen Jugendwerkhof Torgau.

Auch an der ehemaligen Zonengrenze bzw. am sogenannten Todesstreifen, der die DDR abtrennte, finden mit Mitteln des Bundes wichtige Aktivitäten statt. Ich nenne nur Beispiele wie das Grenzlandmuseum Eichsfeld, das Deutsch-Deutsche Museum Mödlareuth und Point Alpha.

Meine Damen und Herren, alle genannten Einrichtungen arbeiten dagegen an, die Verbrechen vergessen zu machen und das System der DDR schönzureden. Zeitzeugen können dem am eindrucksvollsten etwas entgegensetzen. Daher haben wir im Juni 2011 das Koordinierende Zeitzeugenbüro eingerichtet - eine Anregung der FDP, die in den Koalitionsvertrag aufgenommen worden ist -, bei dem die Gedenkstätte Hohenschönhausen, die Bundesstiftung Aufarbeitung und die Stiftung Berliner Mauer zusammenarbeiten. Allein im letzten Jahr gab es bundesweit 514 Zeitzeugeneinsätze. Insgesamt wurden über 22 000 Teilnehmer erreicht. Dieses werden wir dauerhaft fortsetzen.",data/txt/17232.txt,speech,
